date,drug_code,sales_qty,drug_name,tenant_id
2015-01-24,M01AB,6.18,Anti-inflammatory Acetic Acid,T001
2015-01-25,M01AB,5.47,Anti-inflammatory Acetic Acid,T001
2015-01-26,M01AB,12.54,Anti-inflammatory Acetic Acid,T001
2015-01-27,M01AB,3.45,Anti-inflammatory Acetic Acid,T001
2015-01-28,M01AB,4.1,Anti-inflammatory Acetic Acid,T001
2015-01-29,M01AB,6.64,Anti-inflammatory Acetic Acid,T001
2015-01-30,M01AB,1.45,Anti-inflammatory Acetic Acid,T001
2015-01-31,M01AB,12.6,Anti-inflammatory Acetic Acid,T001
2015-02-01,M01AB,6.08,Anti-inflammatory Acetic Acid,T001
2015-02-02,M01AB,8.06,Anti-inflammatory Acetic Acid,T001
2015-02-03,M01AB,4.98,Anti-inflammatory Acetic Acid,T001
2015-02-04,M01AB,3.42,Anti-inflammatory Acetic Acid,T001
2015-02-05,M01AB,3.03,Anti-inflammatory Acetic Acid,T001
2015-02-06,M01AB,4.89,Anti-inflammatory Acetic Acid,T001
2015-02-07,M01AB,2.59,Anti-inflammatory Acetic Acid,T001
2015-02-08,M01AB,1.88,Anti-inflammatory Acetic Acid,T001
2015-02-09,M01AB,4.31,Anti-inflammatory Acetic Acid,T001
2015-02-10,M01AB,5.53,Anti-inflammatory Acetic Acid,T001
2015-02-11,M01AB,4.09,Anti-inflammatory Acetic Acid,T001
2015-02-12,M01AB,4.24,Anti-inflammatory Acetic Acid,T001
2015-02-13,M01AB,7.92,Anti-inflammatory Acetic Acid,T001
2015-02-14,M01AB,6.39,Anti-inflammatory Acetic Acid,T001
2015-02-15,M01AB,17.26,Anti-inflammatory Acetic Acid,T001
2015-02-16,M01AB,4.59,Anti-inflammatory Acetic Acid,T001
2015-02-17,M01AB,7.58,Anti-inflammatory Acetic Acid,T001
2015-02-18,M01AB,1.44,Anti-inflammatory Acetic Acid,T001
2015-02-19,M01AB,2.86,Anti-inflammatory Acetic Acid,T001
2015-02-20,M01AB,7.83,Anti-inflammatory Acetic Acid,T001
2015-02-21,M01AB,4.01,Anti-inflammatory Acetic Acid,T001
2015-02-22,M01AB,2.82,Anti-inflammatory Acetic Acid,T001
2015-02-23,M01AB,6.93,Anti-inflammatory Acetic Acid,T001
2015-02-24,M01AB,5.07,Anti-inflammatory Acetic Acid,T001
2015-02-25,M01AB,9.03,Anti-inflammatory Acetic Acid,T001
2015-02-26,M01AB,9.1,Anti-inflammatory Acetic Acid,T001
2015-02-27,M01AB,9.69,Anti-inflammatory Acetic Acid,T001
2015-02-28,M01AB,9.31,Anti-inflammatory Acetic Acid,T001
2015-03-01,M01AB,13.39,Anti-inflammatory Acetic Acid,T001
2015-03-02,M01AB,9.91,Anti-inflammatory Acetic Acid,T001
2015-03-03,M01AB,10.85,Anti-inflammatory Acetic Acid,T001
2015-03-04,M01AB,12.97,Anti-inflammatory Acetic Acid,T001
2015-03-05,M01AB,8.26,Anti-inflammatory Acetic Acid,T001
2015-03-06,M01AB,2.67,Anti-inflammatory Acetic Acid,T001
2015-03-07,M01AB,4.92,Anti-inflammatory Acetic Acid,T001
2015-03-08,M01AB,8.13,Anti-inflammatory Acetic Acid,T001
2015-03-09,M01AB,2.92,Anti-inflammatory Acetic Acid,T001
2015-03-10,M01AB,1.8,Anti-inflammatory Acetic Acid,T001
2015-03-11,M01AB,14.46,Anti-inflammatory Acetic Acid,T001
2015-03-12,M01AB,3.87,Anti-inflammatory Acetic Acid,T001
2015-03-13,M01AB,5.42,Anti-inflammatory Acetic Acid,T001
2015-03-14,M01AB,4.09,Anti-inflammatory Acetic Acid,T001
2015-03-15,M01AB,4.27,Anti-inflammatory Acetic Acid,T001
2015-03-16,M01AB,11.74,Anti-inflammatory Acetic Acid,T001
2015-03-17,M01AB,7.16,Anti-inflammatory Acetic Acid,T001
2015-03-18,M01AB,11.18,Anti-inflammatory Acetic Acid,T001
2015-03-19,M01AB,2.66,Anti-inflammatory Acetic Acid,T001
2015-03-20,M01AB,1.31,Anti-inflammatory Acetic Acid,T001
2015-03-21,M01AB,15.76,Anti-inflammatory Acetic Acid,T001
2015-03-22,M01AB,11.39,Anti-inflammatory Acetic Acid,T001
2015-03-23,M01AB,2.69,Anti-inflammatory Acetic Acid,T001
2015-03-24,M01AB,5.54,Anti-inflammatory Acetic Acid,T001
2015-03-25,M01AB,5.45,Anti-inflammatory Acetic Acid,T001
2015-03-26,M01AB,6.46,Anti-inflammatory Acetic Acid,T001
2015-03-27,M01AB,4.61,Anti-inflammatory Acetic Acid,T001
2015-03-28,M01AB,2.04,Anti-inflammatory Acetic Acid,T001
2015-03-29,M01AB,8.8,Anti-inflammatory Acetic Acid,T001
2015-03-30,M01AB,8.44,Anti-inflammatory Acetic Acid,T001
2015-03-31,M01AB,6.63,Anti-inflammatory Acetic Acid,T001
2015-04-01,M01AB,9.54,Anti-inflammatory Acetic Acid,T001
2015-04-02,M01AB,7.64,Anti-inflammatory Acetic Acid,T001
2015-04-03,M01AB,6.96,Anti-inflammatory Acetic Acid,T001
2015-04-04,M01AB,5.0,Anti-inflammatory Acetic Acid,T001
2015-04-05,M01AB,4.64,Anti-inflammatory Acetic Acid,T001
2015-04-06,M01AB,10.62,Anti-inflammatory Acetic Acid,T001
2015-04-07,M01AB,8.27,Anti-inflammatory Acetic Acid,T001
2015-04-08,M01AB,5.99,Anti-inflammatory Acetic Acid,T001
2015-04-09,M01AB,2.04,Anti-inflammatory Acetic Acid,T001
2015-04-10,M01AB,13.08,Anti-inflammatory Acetic Acid,T001
2015-04-11,M01AB,16.74,Anti-inflammatory Acetic Acid,T001
2015-04-12,M01AB,0.0,Anti-inflammatory Acetic Acid,T001
2015-04-13,M01AB,9.79,Anti-inflammatory Acetic Acid,T001
2015-04-14,M01AB,6.74,Anti-inflammatory Acetic Acid,T001
2015-04-15,M01AB,2.66,Anti-inflammatory Acetic Acid,T001
2015-04-16,M01AB,2.98,Anti-inflammatory Acetic Acid,T001
2015-04-17,M01AB,12.01,Anti-inflammatory Acetic Acid,T001
2015-04-18,M01AB,10.78,Anti-inflammatory Acetic Acid,T001
2015-04-19,M01AB,13.16,Anti-inflammatory Acetic Acid,T001
2015-04-20,M01AB,4.28,Anti-inflammatory Acetic Acid,T001
2015-04-21,M01AB,9.5,Anti-inflammatory Acetic Acid,T001
2015-04-22,M01AB,1.89,Anti-inflammatory Acetic Acid,T001
2015-04-23,M01AB,6.0,Anti-inflammatory Acetic Acid,T001
2015-04-24,M01AB,15.38,Anti-inflammatory Acetic Acid,T001
2015-04-25,M01AB,7.21,Anti-inflammatory Acetic Acid,T001
2015-04-26,M01AB,10.5,Anti-inflammatory Acetic Acid,T001
2015-04-27,M01AB,4.62,Anti-inflammatory Acetic Acid,T001
2015-04-28,M01AB,6.61,Anti-inflammatory Acetic Acid,T001
2015-04-29,M01AB,3.07,Anti-inflammatory Acetic Acid,T001
2015-04-30,M01AB,4.19,Anti-inflammatory Acetic Acid,T001
2015-05-01,M01AB,7.58,Anti-inflammatory Acetic Acid,T001
2015-05-02,M01AB,7.04,Anti-inflammatory Acetic Acid,T001
2015-05-03,M01AB,9.3,Anti-inflammatory Acetic Acid,T001
2015-05-04,M01AB,5.83,Anti-inflammatory Acetic Acid,T001
2015-05-05,M01AB,4.29,Anti-inflammatory Acetic Acid,T001
2015-05-06,M01AB,6.77,Anti-inflammatory Acetic Acid,T001
2015-05-07,M01AB,2.91,Anti-inflammatory Acetic Acid,T001
2015-05-08,M01AB,1.39,Anti-inflammatory Acetic Acid,T001
2015-05-09,M01AB,4.7,Anti-inflammatory Acetic Acid,T001
2015-05-10,M01AB,4.94,Anti-inflammatory Acetic Acid,T001
2015-05-11,M01AB,4.23,Anti-inflammatory Acetic Acid,T001
2015-05-12,M01AB,9.78,Anti-inflammatory Acetic Acid,T001
2015-05-13,M01AB,11.48,Anti-inflammatory Acetic Acid,T001
2015-05-14,M01AB,4.53,Anti-inflammatory Acetic Acid,T001
2015-05-15,M01AB,5.01,Anti-inflammatory Acetic Acid,T001
2015-05-16,M01AB,7.39,Anti-inflammatory Acetic Acid,T001
2015-05-17,M01AB,7.42,Anti-inflammatory Acetic Acid,T001
2015-05-18,M01AB,10.69,Anti-inflammatory Acetic Acid,T001
2015-05-19,M01AB,4.0,Anti-inflammatory Acetic Acid,T001
2015-05-20,M01AB,8.38,Anti-inflammatory Acetic Acid,T001
2015-05-21,M01AB,8.61,Anti-inflammatory Acetic Acid,T001
2015-05-22,M01AB,4.52,Anti-inflammatory Acetic Acid,T001
2015-05-23,M01AB,7.49,Anti-inflammatory Acetic Acid,T001
2015-05-24,M01AB,7.5,Anti-inflammatory Acetic Acid,T001
2015-05-25,M01AB,13.92,Anti-inflammatory Acetic Acid,T001
2015-05-26,M01AB,10.83,Anti-inflammatory Acetic Acid,T001
2015-05-27,M01AB,5.91,Anti-inflammatory Acetic Acid,T001
2015-05-28,M01AB,8.14,Anti-inflammatory Acetic Acid,T001
2015-05-29,M01AB,8.82,Anti-inflammatory Acetic Acid,T001
2015-05-30,M01AB,20.76,Anti-inflammatory Acetic Acid,T001
2015-05-31,M01AB,4.11,Anti-inflammatory Acetic Acid,T001
2015-06-01,M01AB,6.62,Anti-inflammatory Acetic Acid,T001
2015-06-02,M01AB,12.73,Anti-inflammatory Acetic Acid,T001
2015-06-03,M01AB,6.5,Anti-inflammatory Acetic Acid,T001
2015-06-04,M01AB,3.39,Anti-inflammatory Acetic Acid,T001
2015-06-05,M01AB,6.64,Anti-inflammatory Acetic Acid,T001
2015-06-06,M01AB,4.82,Anti-inflammatory Acetic Acid,T001
2015-06-07,M01AB,8.21,Anti-inflammatory Acetic Acid,T001
2015-06-08,M01AB,8.68,Anti-inflammatory Acetic Acid,T001
2015-06-09,M01AB,4.22,Anti-inflammatory Acetic Acid,T001
2015-06-10,M01AB,5.53,Anti-inflammatory Acetic Acid,T001
2015-06-11,M01AB,7.62,Anti-inflammatory Acetic Acid,T001
2015-06-12,M01AB,2.46,Anti-inflammatory Acetic Acid,T001
2015-06-13,M01AB,3.17,Anti-inflammatory Acetic Acid,T001
2015-06-14,M01AB,7.59,Anti-inflammatory Acetic Acid,T001
2015-06-15,M01AB,5.98,Anti-inflammatory Acetic Acid,T001
2015-06-16,M01AB,10.33,Anti-inflammatory Acetic Acid,T001
2015-06-17,M01AB,4.76,Anti-inflammatory Acetic Acid,T001
2015-06-18,M01AB,4.15,Anti-inflammatory Acetic Acid,T001
2015-06-19,M01AB,7.26,Anti-inflammatory Acetic Acid,T001
2015-06-20,M01AB,11.78,Anti-inflammatory Acetic Acid,T001
2015-06-21,M01AB,12.52,Anti-inflammatory Acetic Acid,T001
2015-06-22,M01AB,7.58,Anti-inflammatory Acetic Acid,T001
2015-06-23,M01AB,5.89,Anti-inflammatory Acetic Acid,T001
2015-06-24,M01AB,5.54,Anti-inflammatory Acetic Acid,T001
2015-06-25,M01AB,9.43,Anti-inflammatory Acetic Acid,T001
2015-06-26,M01AB,10.59,Anti-inflammatory Acetic Acid,T001
2015-06-27,M01AB,10.05,Anti-inflammatory Acetic Acid,T001
2015-06-28,M01AB,8.06,Anti-inflammatory Acetic Acid,T001
2015-06-29,M01AB,7.64,Anti-inflammatory Acetic Acid,T001
2015-06-30,M01AB,1.4,Anti-inflammatory Acetic Acid,T001
2015-07-01,M01AB,13.46,Anti-inflammatory Acetic Acid,T001
2015-07-02,M01AB,4.32,Anti-inflammatory Acetic Acid,T001
2015-07-03,M01AB,7.18,Anti-inflammatory Acetic Acid,T001
2015-07-04,M01AB,9.36,Anti-inflammatory Acetic Acid,T001
2015-07-05,M01AB,6.77,Anti-inflammatory Acetic Acid,T001
2015-07-06,M01AB,8.42,Anti-inflammatory Acetic Acid,T001
2015-07-07,M01AB,7.34,Anti-inflammatory Acetic Acid,T001
2015-07-08,M01AB,2.65,Anti-inflammatory Acetic Acid,T001
2015-07-09,M01AB,3.41,Anti-inflammatory Acetic Acid,T001
2015-07-10,M01AB,7.39,Anti-inflammatory Acetic Acid,T001
2015-07-11,M01AB,5.69,Anti-inflammatory Acetic Acid,T001
2015-07-12,M01AB,8.1,Anti-inflammatory Acetic Acid,T001
2015-07-13,M01AB,5.52,Anti-inflammatory Acetic Acid,T001
2015-07-14,M01AB,0.48,Anti-inflammatory Acetic Acid,T001
2015-07-15,M01AB,11.58,Anti-inflammatory Acetic Acid,T001
2015-07-16,M01AB,12.73,Anti-inflammatory Acetic Acid,T001
2015-07-17,M01AB,3.4,Anti-inflammatory Acetic Acid,T001
2015-07-18,M01AB,4.66,Anti-inflammatory Acetic Acid,T001
2015-07-19,M01AB,17.57,Anti-inflammatory Acetic Acid,T001
2015-07-20,M01AB,8.11,Anti-inflammatory Acetic Acid,T001
2015-07-21,M01AB,6.76,Anti-inflammatory Acetic Acid,T001
2015-07-22,M01AB,13.87,Anti-inflammatory Acetic Acid,T001
2015-07-23,M01AB,1.99,Anti-inflammatory Acetic Acid,T001
2015-07-24,M01AB,7.77,Anti-inflammatory Acetic Acid,T001
2015-07-25,M01AB,5.99,Anti-inflammatory Acetic Acid,T001
2015-07-26,M01AB,6.34,Anti-inflammatory Acetic Acid,T001
2015-07-27,M01AB,10.75,Anti-inflammatory Acetic Acid,T001
2015-07-28,M01AB,21.15,Anti-inflammatory Acetic Acid,T001
2015-07-29,M01AB,15.13,Anti-inflammatory Acetic Acid,T001
2015-07-30,M01AB,4.2,Anti-inflammatory Acetic Acid,T001
2015-07-31,M01AB,7.24,Anti-inflammatory Acetic Acid,T001
2015-08-01,M01AB,7.6,Anti-inflammatory Acetic Acid,T001
2015-08-02,M01AB,7.54,Anti-inflammatory Acetic Acid,T001
2015-08-03,M01AB,2.0,Anti-inflammatory Acetic Acid,T001
2015-08-04,M01AB,8.09,Anti-inflammatory Acetic Acid,T001
2015-08-05,M01AB,6.97,Anti-inflammatory Acetic Acid,T001
2015-08-06,M01AB,7.65,Anti-inflammatory Acetic Acid,T001
2015-08-07,M01AB,6.11,Anti-inflammatory Acetic Acid,T001
2015-08-08,M01AB,8.17,Anti-inflammatory Acetic Acid,T001
2015-08-09,M01AB,6.47,Anti-inflammatory Acetic Acid,T001
2015-08-10,M01AB,5.39,Anti-inflammatory Acetic Acid,T001
2015-08-11,M01AB,16.52,Anti-inflammatory Acetic Acid,T001
2015-08-12,M01AB,11.8,Anti-inflammatory Acetic Acid,T001
2015-08-13,M01AB,11.87,Anti-inflammatory Acetic Acid,T001
2015-08-14,M01AB,4.58,Anti-inflammatory Acetic Acid,T001
2015-08-15,M01AB,4.85,Anti-inflammatory Acetic Acid,T001
2015-08-16,M01AB,2.54,Anti-inflammatory Acetic Acid,T001
2015-08-17,M01AB,10.37,Anti-inflammatory Acetic Acid,T001
2015-08-18,M01AB,8.45,Anti-inflammatory Acetic Acid,T001
2015-08-19,M01AB,8.31,Anti-inflammatory Acetic Acid,T001
2015-08-20,M01AB,5.11,Anti-inflammatory Acetic Acid,T001
2015-08-21,M01AB,8.87,Anti-inflammatory Acetic Acid,T001
2015-08-22,M01AB,3.32,Anti-inflammatory Acetic Acid,T001
2015-08-23,M01AB,12.24,Anti-inflammatory Acetic Acid,T001
2015-08-24,M01AB,13.09,Anti-inflammatory Acetic Acid,T001
2015-08-25,M01AB,3.04,Anti-inflammatory Acetic Acid,T001
2015-08-26,M01AB,3.45,Anti-inflammatory Acetic Acid,T001
2015-08-27,M01AB,13.8,Anti-inflammatory Acetic Acid,T001
2015-08-28,M01AB,10.37,Anti-inflammatory Acetic Acid,T001
2015-08-29,M01AB,16.3,Anti-inflammatory Acetic Acid,T001
2015-08-30,M01AB,14.41,Anti-inflammatory Acetic Acid,T001
2015-08-31,M01AB,5.41,Anti-inflammatory Acetic Acid,T001
2015-09-01,M01AB,11.38,Anti-inflammatory Acetic Acid,T001
2015-09-02,M01AB,8.04,Anti-inflammatory Acetic Acid,T001
2015-09-03,M01AB,1.93,Anti-inflammatory Acetic Acid,T001
2015-09-04,M01AB,4.65,Anti-inflammatory Acetic Acid,T001
2015-09-05,M01AB,13.13,Anti-inflammatory Acetic Acid,T001
2015-09-06,M01AB,10.84,Anti-inflammatory Acetic Acid,T001
2015-09-07,M01AB,6.07,Anti-inflammatory Acetic Acid,T001
2015-09-08,M01AB,3.7,Anti-inflammatory Acetic Acid,T001
2015-09-09,M01AB,2.99,Anti-inflammatory Acetic Acid,T001
2015-09-10,M01AB,8.46,Anti-inflammatory Acetic Acid,T001
2015-09-11,M01AB,14.86,Anti-inflammatory Acetic Acid,T001
2015-09-12,M01AB,6.9,Anti-inflammatory Acetic Acid,T001
2015-09-13,M01AB,9.36,Anti-inflammatory Acetic Acid,T001
2015-09-14,M01AB,6.93,Anti-inflammatory Acetic Acid,T001
2015-09-15,M01AB,4.79,Anti-inflammatory Acetic Acid,T001
2015-09-16,M01AB,0.85,Anti-inflammatory Acetic Acid,T001
2015-09-17,M01AB,14.52,Anti-inflammatory Acetic Acid,T001
2015-09-18,M01AB,4.21,Anti-inflammatory Acetic Acid,T001
2015-09-19,M01AB,10.1,Anti-inflammatory Acetic Acid,T001
2015-09-20,M01AB,12.9,Anti-inflammatory Acetic Acid,T001
2015-09-21,M01AB,2.97,Anti-inflammatory Acetic Acid,T001
2015-09-22,M01AB,10.01,Anti-inflammatory Acetic Acid,T001
2015-09-23,M01AB,8.42,Anti-inflammatory Acetic Acid,T001
2015-09-24,M01AB,4.35,Anti-inflammatory Acetic Acid,T001
2015-09-25,M01AB,7.34,Anti-inflammatory Acetic Acid,T001
2015-09-26,M01AB,19.05,Anti-inflammatory Acetic Acid,T001
2015-09-27,M01AB,8.05,Anti-inflammatory Acetic Acid,T001
2015-09-28,M01AB,1.37,Anti-inflammatory Acetic Acid,T001
2015-09-29,M01AB,8.2,Anti-inflammatory Acetic Acid,T001
2015-09-30,M01AB,7.34,Anti-inflammatory Acetic Acid,T001
2015-10-01,M01AB,12.71,Anti-inflammatory Acetic Acid,T001
2015-10-02,M01AB,6.73,Anti-inflammatory Acetic Acid,T001
2015-10-03,M01AB,14.57,Anti-inflammatory Acetic Acid,T001
2015-10-04,M01AB,10.63,Anti-inflammatory Acetic Acid,T001
2015-10-05,M01AB,7.55,Anti-inflammatory Acetic Acid,T001
2015-10-06,M01AB,8.22,Anti-inflammatory Acetic Acid,T001
2015-10-07,M01AB,9.76,Anti-inflammatory Acetic Acid,T001
2015-10-08,M01AB,12.58,Anti-inflammatory Acetic Acid,T001
2015-10-09,M01AB,2.98,Anti-inflammatory Acetic Acid,T001
2015-10-10,M01AB,7.84,Anti-inflammatory Acetic Acid,T001
2015-10-11,M01AB,15.11,Anti-inflammatory Acetic Acid,T001
2015-10-12,M01AB,13.75,Anti-inflammatory Acetic Acid,T001
2015-10-13,M01AB,5.61,Anti-inflammatory Acetic Acid,T001
2015-10-14,M01AB,7.05,Anti-inflammatory Acetic Acid,T001
2015-10-15,M01AB,7.88,Anti-inflammatory Acetic Acid,T001
2015-10-16,M01AB,2.45,Anti-inflammatory Acetic Acid,T001
2015-10-17,M01AB,13.3,Anti-inflammatory Acetic Acid,T001
2015-10-18,M01AB,10.8,Anti-inflammatory Acetic Acid,T001
2015-10-19,M01AB,17.26,Anti-inflammatory Acetic Acid,T001
2015-10-20,M01AB,4.6,Anti-inflammatory Acetic Acid,T001
2015-10-21,M01AB,12.99,Anti-inflammatory Acetic Acid,T001
2015-10-22,M01AB,6.26,Anti-inflammatory Acetic Acid,T001
2015-10-23,M01AB,9.17,Anti-inflammatory Acetic Acid,T001
2015-10-24,M01AB,14.4,Anti-inflammatory Acetic Acid,T001
2015-10-25,M01AB,4.24,Anti-inflammatory Acetic Acid,T001
2015-10-26,M01AB,11.8,Anti-inflammatory Acetic Acid,T001
2015-10-27,M01AB,6.57,Anti-inflammatory Acetic Acid,T001
2015-10-28,M01AB,1.3,Anti-inflammatory Acetic Acid,T001
2015-10-29,M01AB,2.98,Anti-inflammatory Acetic Acid,T001
2015-10-30,M01AB,7.93,Anti-inflammatory Acetic Acid,T001
2015-10-31,M01AB,7.71,Anti-inflammatory Acetic Acid,T001
2015-11-01,M01AB,3.48,Anti-inflammatory Acetic Acid,T001
2015-11-02,M01AB,5.99,Anti-inflammatory Acetic Acid,T001
2015-11-03,M01AB,1.84,Anti-inflammatory Acetic Acid,T001
2015-11-04,M01AB,12.36,Anti-inflammatory Acetic Acid,T001
2015-11-05,M01AB,5.65,Anti-inflammatory Acetic Acid,T001
2015-11-06,M01AB,4.78,Anti-inflammatory Acetic Acid,T001
2015-11-07,M01AB,5.52,Anti-inflammatory Acetic Acid,T001
2015-11-08,M01AB,9.58,Anti-inflammatory Acetic Acid,T001
2015-11-09,M01AB,5.55,Anti-inflammatory Acetic Acid,T001
2015-11-10,M01AB,9.09,Anti-inflammatory Acetic Acid,T001
2015-11-11,M01AB,13.94,Anti-inflammatory Acetic Acid,T001
2015-11-12,M01AB,9.12,Anti-inflammatory Acetic Acid,T001
2015-11-13,M01AB,7.68,Anti-inflammatory Acetic Acid,T001
2015-11-14,M01AB,6.69,Anti-inflammatory Acetic Acid,T001
2015-11-15,M01AB,1.82,Anti-inflammatory Acetic Acid,T001
2015-11-16,M01AB,7.2,Anti-inflammatory Acetic Acid,T001
2015-11-17,M01AB,9.32,Anti-inflammatory Acetic Acid,T001
2015-11-18,M01AB,8.74,Anti-inflammatory Acetic Acid,T001
2015-11-19,M01AB,2.87,Anti-inflammatory Acetic Acid,T001
2015-11-20,M01AB,7.39,Anti-inflammatory Acetic Acid,T001
2015-11-21,M01AB,5.19,Anti-inflammatory Acetic Acid,T001
2015-11-22,M01AB,2.69,Anti-inflammatory Acetic Acid,T001
2015-11-23,M01AB,4.53,Anti-inflammatory Acetic Acid,T001
2015-11-24,M01AB,7.08,Anti-inflammatory Acetic Acid,T001
2015-11-25,M01AB,8.42,Anti-inflammatory Acetic Acid,T001
2015-11-26,M01AB,5.46,Anti-inflammatory Acetic Acid,T001
2015-11-27,M01AB,0.98,Anti-inflammatory Acetic Acid,T001
2015-11-28,M01AB,9.5,Anti-inflammatory Acetic Acid,T001
2015-11-29,M01AB,9.19,Anti-inflammatory Acetic Acid,T001
2015-11-30,M01AB,9.96,Anti-inflammatory Acetic Acid,T001
2015-12-01,M01AB,2.58,Anti-inflammatory Acetic Acid,T001
2015-12-02,M01AB,1.34,Anti-inflammatory Acetic Acid,T001
2015-12-03,M01AB,5.14,Anti-inflammatory Acetic Acid,T001
2015-12-04,M01AB,4.74,Anti-inflammatory Acetic Acid,T001
2015-12-05,M01AB,11.7,Anti-inflammatory Acetic Acid,T001
2015-12-06,M01AB,7.17,Anti-inflammatory Acetic Acid,T001
2015-12-07,M01AB,4.23,Anti-inflammatory Acetic Acid,T001
2015-12-08,M01AB,2.92,Anti-inflammatory Acetic Acid,T001
2015-12-09,M01AB,4.78,Anti-inflammatory Acetic Acid,T001
2015-12-10,M01AB,17.79,Anti-inflammatory Acetic Acid,T001
2015-12-11,M01AB,8.1,Anti-inflammatory Acetic Acid,T001
2015-12-12,M01AB,9.74,Anti-inflammatory Acetic Acid,T001
2015-12-13,M01AB,14.1,Anti-inflammatory Acetic Acid,T001
2015-12-14,M01AB,6.96,Anti-inflammatory Acetic Acid,T001
2015-12-15,M01AB,6.35,Anti-inflammatory Acetic Acid,T001
2015-12-16,M01AB,8.97,Anti-inflammatory Acetic Acid,T001
2015-12-17,M01AB,13.03,Anti-inflammatory Acetic Acid,T001
2015-12-18,M01AB,5.57,Anti-inflammatory Acetic Acid,T001
2015-12-19,M01AB,0.0,Anti-inflammatory Acetic Acid,T001
2015-12-20,M01AB,4.44,Anti-inflammatory Acetic Acid,T001
2015-12-21,M01AB,6.93,Anti-inflammatory Acetic Acid,T001
2015-12-22,M01AB,7.64,Anti-inflammatory Acetic Acid,T001
2015-12-23,M01AB,4.51,Anti-inflammatory Acetic Acid,T001
2015-12-24,M01AB,9.44,Anti-inflammatory Acetic Acid,T001
2015-12-25,M01AB,0.9,Anti-inflammatory Acetic Acid,T001
2015-12-26,M01AB,6.34,Anti-inflammatory Acetic Acid,T001
2015-12-27,M01AB,7.6,Anti-inflammatory Acetic Acid,T001
2015-12-28,M01AB,5.69,Anti-inflammatory Acetic Acid,T001
2015-12-29,M01AB,13.85,Anti-inflammatory Acetic Acid,T001
2015-12-30,M01AB,8.92,Anti-inflammatory Acetic Acid,T001
2015-12-31,M01AB,11.28,Anti-inflammatory Acetic Acid,T001
2016-01-01,M01AB,0.0,Anti-inflammatory Acetic Acid,T001
2016-01-02,M01AB,0.49,Anti-inflammatory Acetic Acid,T001
2016-01-03,M01AB,5.36,Anti-inflammatory Acetic Acid,T001
2016-01-04,M01AB,10.73,Anti-inflammatory Acetic Acid,T001
2016-01-05,M01AB,7.67,Anti-inflammatory Acetic Acid,T001
2016-01-06,M01AB,10.13,Anti-inflammatory Acetic Acid,T001
2016-01-07,M01AB,0.0,Anti-inflammatory Acetic Acid,T001
2016-01-08,M01AB,11.31,Anti-inflammatory Acetic Acid,T001
2016-01-09,M01AB,10.67,Anti-inflammatory Acetic Acid,T001
2016-01-10,M01AB,10.58,Anti-inflammatory Acetic Acid,T001
2016-01-11,M01AB,12.61,Anti-inflammatory Acetic Acid,T001
2016-01-12,M01AB,17.9,Anti-inflammatory Acetic Acid,T001
2016-01-13,M01AB,13.67,Anti-inflammatory Acetic Acid,T001
2016-01-14,M01AB,2.94,Anti-inflammatory Acetic Acid,T001
2016-01-15,M01AB,13.45,Anti-inflammatory Acetic Acid,T001
2016-01-16,M01AB,4.27,Anti-inflammatory Acetic Acid,T001
2016-01-17,M01AB,10.49,Anti-inflammatory Acetic Acid,T001
2016-01-18,M01AB,4.87,Anti-inflammatory Acetic Acid,T001
2016-01-19,M01AB,8.17,Anti-inflammatory Acetic Acid,T001
2016-01-20,M01AB,3.26,Anti-inflammatory Acetic Acid,T001
2016-01-21,M01AB,6.45,Anti-inflammatory Acetic Acid,T001
2016-01-22,M01AB,1.05,Anti-inflammatory Acetic Acid,T001
2016-01-23,M01AB,8.46,Anti-inflammatory Acetic Acid,T001
2016-01-24,M01AB,5.22,Anti-inflammatory Acetic Acid,T001
2016-01-25,M01AB,15.14,Anti-inflammatory Acetic Acid,T001
2016-01-26,M01AB,7.55,Anti-inflammatory Acetic Acid,T001
2016-01-27,M01AB,5.9,Anti-inflammatory Acetic Acid,T001
2016-01-28,M01AB,10.21,Anti-inflammatory Acetic Acid,T001
2016-01-29,M01AB,6.89,Anti-inflammatory Acetic Acid,T001
2016-01-30,M01AB,13.31,Anti-inflammatory Acetic Acid,T001
2016-01-31,M01AB,5.8,Anti-inflammatory Acetic Acid,T001
2016-02-01,M01AB,9.46,Anti-inflammatory Acetic Acid,T001
2016-02-02,M01AB,19.13,Anti-inflammatory Acetic Acid,T001
2016-02-03,M01AB,12.06,Anti-inflammatory Acetic Acid,T001
2016-02-04,M01AB,11.64,Anti-inflammatory Acetic Acid,T001
2016-02-05,M01AB,7.37,Anti-inflammatory Acetic Acid,T001
2016-02-06,M01AB,7.66,Anti-inflammatory Acetic Acid,T001
2016-02-07,M01AB,5.03,Anti-inflammatory Acetic Acid,T001
2016-02-08,M01AB,8.89,Anti-inflammatory Acetic Acid,T001
2016-02-09,M01AB,10.23,Anti-inflammatory Acetic Acid,T001
2016-02-10,M01AB,6.34,Anti-inflammatory Acetic Acid,T001
2016-02-11,M01AB,2.51,Anti-inflammatory Acetic Acid,T001
2016-02-12,M01AB,8.61,Anti-inflammatory Acetic Acid,T001
2016-02-13,M01AB,3.84,Anti-inflammatory Acetic Acid,T001
2016-02-14,M01AB,8.04,Anti-inflammatory Acetic Acid,T001
2016-02-15,M01AB,7.53,Anti-inflammatory Acetic Acid,T001
