tenant_id,item_id,vendor_id,current_stock,min_required,max_capacity,avg_usage_per_day,restock_lead_time,days_until_stockout,stock_status,needs_reorder,inventory_date
T003,3,2,4197,313,2448,157,27,26.73248407643312,Warning,False,2025-11-06
T003,1,1,2074,906,2282,429,24,4.834498834498834,Warning,False,2025-11-07
T003,1,2,3460,827,3393,251,25,13.784860557768924,Warning,False,2025-11-08
T003,3,1,3057,943,5451,244,17,12.528688524590164,Warning,False,2025-11-09
T003,1,3,3204,264,3502,231,19,13.87012987012987,Warning,False,2025-11-10
T003,1,2,2440,469,3181,392,14,6.224489795918367,Warning,False,2025-11-11
T003,1,3,3815,822,3983,437,2,8.729977116704806,Safe,False,2025-11-12
T003,5,2,255,591,2399,165,23,1.5454545454545454,Critical,True,2025-11-13
T003,5,3,3159,370,4749,161,4,19.62111801242236,Safe,False,2025-11-14
T003,4,3,2271,504,2060,355,27,6.397183098591549,Warning,False,2025-11-15
T003,3,1,1373,794,4345,261,7,5.260536398467433,Warning,False,2025-11-16
T003,2,1,161,282,5654,220,8,0.7318181818181818,Critical,True,2025-11-17
T003,3,2,1918,788,576,37,26,51.83783783783784,Safe,False,2025-11-18
T003,3,3,320,527,3759,152,21,2.1052631578947367,Critical,True,2025-11-19
T003,4,2,3138,929,4127,220,17,14.263636363636364,Warning,False,2025-11-20
T003,5,1,608,953,1475,353,25,1.7223796033994334,Critical,True,2025-11-21
T003,2,3,461,589,1327,370,3,1.2459459459459459,Critical,True,2025-11-22
T003,2,1,741,176,3849,142,29,5.21830985915493,Warning,False,2025-11-23
T003,4,2,331,284,2048,392,11,0.8443877551020408,Warning,False,2025-11-24
T003,1,3,1930,104,3428,167,20,11.55688622754491,Warning,False,2025-11-25
T003,3,1,1233,474,1145,16,3,77.0625,Safe,False,2025-11-26
T003,3,3,459,809,2160,114,25,4.026315789473684,Critical,True,2025-11-27
T003,2,3,794,436,2827,240,1,3.308333333333333,Safe,False,2025-11-28
T003,3,2,3511,57,3363,270,7,13.003703703703703,Safe,False,2025-11-29
T003,2,1,766,287,2542,402,14,1.9054726368159205,Warning,False,2025-11-30
T003,5,3,1995,65,4346,203,7,9.827586206896552,Safe,False,2025-12-01
T003,5,2,2250,340,568,405,26,5.555555555555555,Warning,False,2025-12-02
T003,2,1,787,118,5821,208,28,3.7836538461538463,Warning,False,2025-12-03
T003,4,2,3273,41,5539,344,16,9.51453488372093,Warning,False,2025-12-04
T003,3,1,1354,605,3278,248,6,5.459677419354839,Warning,False,2025-12-05
T003,2,3,2596,76,5071,200,14,12.98,Warning,False,2025-12-06
T003,4,2,3825,157,1796,352,10,10.866477272727273,Safe,False,2025-12-07
T003,5,1,1328,169,2262,5,24,265.6,Safe,False,2025-12-08
T003,3,2,1621,892,5745,177,20,9.158192090395481,Warning,False,2025-12-09
T003,3,3,918,797,1552,406,23,2.2610837438423643,Warning,False,2025-12-10
T003,5,3,1227,817,4880,223,25,5.502242152466367,Warning,False,2025-12-11
T003,1,1,4176,945,3173,382,14,10.93193717277487,Warning,False,2025-12-12
T003,2,1,3140,583,3149,440,22,7.136363636363637,Warning,False,2025-12-13
T003,4,1,1835,619,1657,418,14,4.389952153110048,Warning,False,2025-12-14
T003,4,3,3081,950,2102,295,3,10.44406779661017,Safe,False,2025-12-15
T003,1,2,2173,254,1215,382,25,5.68848167539267,Warning,False,2025-12-16
T003,4,1,4202,758,3137,253,10,16.608695652173914,Safe,False,2025-12-17
T003,4,2,1116,448,3244,194,2,5.752577319587629,Safe,False,2025-12-18
T003,3,3,906,744,2577,163,27,5.558282208588957,Warning,False,2025-12-19
T003,2,2,3548,132,5045,341,14,10.404692082111437,Warning,False,2025-12-20
T003,3,1,2983,497,5937,136,21,21.933823529411764,Safe,False,2025-12-21
T003,5,1,3920,200,5084,38,1,103.15789473684211,Safe,False,2025-12-22
T003,3,1,1475,214,3726,237,26,6.223628691983122,Warning,False,2025-12-23
T003,1,3,2876,922,1499,109,29,26.38532110091743,Warning,False,2025-12-24
T003,2,3,1148,90,2971,186,15,6.172043010752688,Warning,False,2025-12-25
T003,1,3,3190,520,605,47,5,67.87234042553192,Safe,False,2025-12-26
T003,2,2,2567,144,4973,151,8,17.0,Safe,False,2025-12-27
T003,2,1,3905,462,4856,22,17,177.5,Safe,False,2025-12-28
T003,2,3,2112,823,2932,29,10,72.82758620689656,Safe,False,2025-12-29
T003,4,3,1232,990,767,134,13,9.194029850746269,Warning,False,2025-12-30
T003,3,1,2337,516,679,132,18,17.704545454545453,Warning,False,2025-12-31
T003,4,1,1766,680,1111,263,5,6.714828897338403,Safe,False,2026-01-01
T003,4,1,1352,598,1464,433,17,3.1224018475750577,Warning,False,2026-01-02
T003,3,2,2451,901,1232,192,17,12.765625,Warning,False,2026-01-03
T003,1,2,1111,703,5508,80,26,13.8875,Warning,False,2026-01-04
T003,2,3,136,427,5480,433,17,0.3140877598152425,Critical,True,2026-01-05
T003,1,2,2310,612,1594,83,4,27.83132530120482,Safe,False,2026-01-06
T003,1,3,938,412,3308,271,9,3.4612546125461257,Warning,False,2026-01-07
T003,5,1,3390,144,2643,321,23,10.560747663551401,Warning,False,2026-01-08
T003,4,2,1568,642,1526,420,3,3.7333333333333334,Safe,False,2026-01-09
T003,2,3,151,140,5104,136,1,1.1102941176470589,Safe,False,2026-01-10
T003,3,3,1645,164,3814,435,26,3.781609195402299,Warning,False,2026-01-11
T003,1,2,2038,248,4405,374,7,5.449197860962567,Warning,False,2026-01-12
T003,5,3,1114,291,2773,161,22,6.919254658385094,Warning,False,2026-01-13
T003,5,1,3414,535,1946,248,29,13.766129032258064,Warning,False,2026-01-14
T003,1,3,2316,969,3128,71,23,32.61971830985915,Safe,False,2026-01-15
T003,1,1,2597,741,2386,7,28,371.0,Safe,False,2026-01-16
T003,5,2,1999,584,5615,11,26,181.72727272727272,Safe,False,2026-01-17
T003,4,2,2654,67,2883,173,18,15.341040462427745,Warning,False,2026-01-18
T003,5,3,3321,303,5747,183,5,18.147540983606557,Safe,False,2026-01-19
T003,5,2,2134,951,4873,398,5,5.36180904522613,Safe,False,2026-01-20
T003,5,2,1425,415,4461,284,3,5.017605633802817,Safe,False,2026-01-21
T003,4,1,901,117,5991,35,26,25.742857142857144,Warning,False,2026-01-22
T003,4,1,1107,514,1626,153,12,7.235294117647059,Warning,False,2026-01-23
T003,4,2,1072,847,4868,424,11,2.5283018867924527,Warning,False,2026-01-24
T003,3,2,3578,827,2550,404,3,8.856435643564357,Safe,False,2026-01-25
T003,3,3,1434,35,1201,32,12,44.8125,Safe,False,2026-01-26
T003,3,1,1524,278,5730,189,13,8.063492063492063,Warning,False,2026-01-27
T003,3,2,2546,574,2836,384,21,6.630208333333333,Warning,False,2026-01-28
T003,2,3,2634,848,731,393,10,6.702290076335878,Warning,False,2026-01-29
T003,2,1,1550,953,4273,64,27,24.21875,Warning,False,2026-01-30
T003,2,3,1114,775,885,119,4,9.361344537815127,Safe,False,2026-01-31
T003,1,2,1720,83,3864,382,20,4.50261780104712,Warning,False,2026-02-01
T003,2,2,2315,916,4429,342,7,6.769005847953216,Warning,False,2026-02-02
T003,1,2,2802,594,764,83,28,33.75903614457831,Safe,False,2026-02-03
T003,5,1,1513,484,3407,415,11,3.6457831325301204,Warning,False,2026-02-04
T003,2,1,269,154,1524,151,17,1.781456953642384,Warning,False,2026-02-05
T003,4,2,1682,361,663,193,9,8.715025906735752,Warning,False,2026-02-06
T003,3,3,2470,872,5810,254,26,9.724409448818898,Warning,False,2026-02-07
T003,1,2,3461,776,3496,231,6,14.982683982683982,Safe,False,2026-02-08
T003,5,2,847,239,2186,97,16,8.731958762886597,Warning,False,2026-02-09
T003,2,1,3564,304,4213,377,27,9.453580901856764,Warning,False,2026-02-10
T003,3,3,699,186,2385,344,6,2.0319767441860463,Warning,False,2026-02-11
T003,4,3,3076,710,2807,405,19,7.595061728395062,Warning,False,2026-02-12
T004,1,1,1079,264,1018,81,17,13.320987654320987,Warning,False,2024-10-01
T004,1,1,1741,656,3556,41,12,42.46341463414634,Safe,False,2024-10-02
T004,2,1,1660,384,5562,352,6,4.715909090909091,Warning,False,2024-10-03
T004,2,2,1427,438,1131,155,15,9.206451612903226,Warning,False,2024-10-04
T004,3,3,1687,338,1013,118,12,14.296610169491526,Safe,False,2024-10-05
T004,3,2,1581,402,1715,290,26,5.451724137931034,Warning,False,2024-10-06
T004,3,3,271,210,3765,155,24,1.7483870967741935,Warning,False,2024-10-07
T004,3,2,86,502,2161,193,11,0.44559585492227977,Critical,True,2024-10-08
T004,1,1,553,751,1801,12,20,46.083333333333336,Critical,True,2024-10-09
T004,4,2,1714,28,1314,314,5,5.45859872611465,Safe,False,2024-10-10
T004,2,1,2416,12,2292,121,21,19.96694214876033,Warning,False,2024-10-11
T004,2,3,3157,207,4298,190,8,16.61578947368421,Safe,False,2024-10-12
T004,5,1,2309,231,3736,183,2,12.617486338797814,Safe,False,2024-10-13
T004,4,2,552,515,4238,172,24,3.2093023255813953,Warning,False,2024-10-14
T004,4,3,3303,239,2184,148,24,22.31756756756757,Warning,False,2024-10-15
T004,2,2,2426,622,4936,311,25,7.80064308681672,Warning,False,2024-10-16
T004,4,2,326,372,3426,80,26,4.075,Critical,True,2024-10-17
T004,5,2,1687,167,3633,132,6,12.780303030303031,Safe,False,2024-10-18
T004,1,1,323,165,2450,374,23,0.8636363636363636,Warning,False,2024-10-19
T004,3,3,3022,667,3215,44,18,68.68181818181819,Safe,False,2024-10-20
T004,5,2,160,452,3288,344,17,0.46511627906976744,Critical,True,2024-10-21
T004,3,1,2038,405,2109,280,17,7.2785714285714285,Warning,False,2024-10-22
T004,2,2,1544,315,3900,294,1,5.2517006802721085,Safe,False,2024-10-23
T004,1,3,1763,338,1419,311,19,5.668810289389068,Warning,False,2024-10-24
T004,5,1,1911,354,4914,256,4,7.46484375,Safe,False,2024-10-25
T004,4,2,1470,525,4644,23,2,63.91304347826087,Safe,False,2024-10-26
T004,1,2,584,634,2523,320,7,1.825,Critical,True,2024-10-27
T004,5,1,3002,21,1823,7,21,428.85714285714283,Safe,False,2024-10-28
T004,1,3,530,835,1153,50,1,10.6,Critical,True,2024-10-29
T004,2,3,990,444,1004,82,9,12.073170731707316,Safe,False,2024-10-30
T004,4,3,3430,665,867,352,25,9.744318181818182,Warning,False,2024-10-31
T004,3,1,2250,963,1517,199,7,11.306532663316583,Safe,False,2024-11-01
T004,3,1,611,141,1277,188,12,3.25,Warning,False,2024-11-02
T004,3,2,1592,896,3727,178,5,8.9438202247191,Safe,False,2024-11-03
T004,5,1,3434,966,1497,38,22,90.36842105263158,Safe,False,2024-11-04
T004,1,2,486,945,5657,280,6,1.7357142857142858,Critical,True,2024-11-05
T004,4,1,97,520,4602,49,8,1.9795918367346939,Critical,True,2024-11-06
T004,4,3,1639,991,3886,69,24,23.753623188405797,Warning,False,2024-11-07
T004,5,3,2622,167,5193,38,26,69.0,Safe,False,2024-11-08
T004,4,1,3363,959,5623,133,20,25.285714285714285,Safe,False,2024-11-09
T004,4,1,2270,77,4318,356,11,6.376404494382022,Warning,False,2024-11-10
T004,1,3,1894,578,3839,118,6,16.050847457627118,Safe,False,2024-11-11
T004,1,3,1712,213,2961,54,6,31.703703703703702,Safe,False,2024-11-12
T004,1,1,2031,385,5319,20,5,101.55,Safe,False,2024-11-13
T004,5,3,1020,89,5902,360,29,2.8333333333333335,Warning,False,2024-11-14
T004,5,1,306,311,4676,299,11,1.0234113712374582,Critical,True,2024-11-15
T004,5,1,1212,612,1687,284,26,4.267605633802817,Warning,False,2024-11-16
T004,4,1,178,89,2088,207,13,0.8599033816425121,Warning,False,2024-11-17
T004,3,1,1504,235,5509,95,17,15.83157894736842,Warning,False,2024-11-18
T004,4,1,3295,21,5808,103,26,31.990291262135923,Safe,False,2024-11-19
T004,1,1,1656,513,1469,30,6,55.2,Safe,False,2024-11-20
T004,3,2,2075,143,4695,310,14,6.693548387096774,Warning,False,2024-11-21
T004,2,1,2610,936,5517,210,12,12.428571428571429,Safe,False,2024-11-22
T004,3,1,2689,196,2163,250,23,10.756,Warning,False,2024-11-23
T004,1,2,1514,590,3726,31,11,48.83870967741935,Safe,False,2024-11-24
T004,1,3,1530,325,1063,98,8,15.612244897959183,Safe,False,2024-11-25
T004,1,1,150,554,835,260,1,0.5769230769230769,Critical,True,2024-11-26
T004,1,1,339,815,2831,355,25,0.9549295774647887,Critical,True,2024-11-27
T004,2,2,1413,181,2680,215,17,6.572093023255814,Warning,False,2024-11-28
T004,3,3,895,647,3930,320,28,2.796875,Warning,False,2024-11-29
T004,2,1,755,326,2651,253,24,2.984189723320158,Warning,False,2024-11-30
T004,4,1,874,567,2789,286,25,3.055944055944056,Warning,False,2024-12-01
T004,3,2,2822,295,2985,239,29,11.807531380753138,Warning,False,2024-12-02
T004,4,3,2354,260,4363,249,25,9.453815261044177,Warning,False,2024-12-03
T004,4,3,2419,165,5600,270,26,8.959259259259259,Warning,False,2024-12-04
T004,4,3,2547,753,2058,246,21,10.353658536585366,Warning,False,2024-12-05
T004,1,3,3410,805,1872,77,15,44.285714285714285,Safe,False,2024-12-06
T004,3,2,717,39,4578,352,1,2.0369318181818183,Safe,False,2024-12-07
T004,5,2,894,136,5626,355,15,2.5183098591549298,Warning,False,2024-12-08
T004,3,1,3238,82,1409,220,4,14.718181818181819,Safe,False,2024-12-09
T004,1,1,1842,85,1729,225,23,8.186666666666667,Warning,False,2024-12-10
T004,3,2,3470,107,4741,333,16,10.42042042042042,Warning,False,2024-12-11
T004,1,3,1079,216,978,124,9,8.701612903225806,Warning,False,2024-12-12
T004,3,1,2672,560,2310,121,4,22.082644628099175,Safe,False,2024-12-13
T004,3,1,843,277,1252,248,5,3.399193548387097,Warning,False,2024-12-14
T004,4,3,1198,468,5750,182,21,6.582417582417582,Warning,False,2024-12-15
T004,2,1,1200,768,527,192,15,6.25,Warning,False,2024-12-16
T004,3,2,2431,867,892,367,29,6.623978201634878,Warning,False,2024-12-17
T004,5,2,164,42,4319,301,5,0.5448504983388704,Warning,False,2024-12-18
T004,2,1,2682,700,5827,315,28,8.514285714285714,Warning,False,2024-12-19
T004,5,2,1602,50,715,186,18,8.612903225806452,Warning,False,2024-12-20
T004,3,1,3436,208,3379,291,28,11.807560137457045,Warning,False,2024-12-21
T004,1,1,1970,296,3730,30,20,65.66666666666667,Safe,False,2024-12-22
T004,3,2,1208,672,3408,316,25,3.8227848101265822,Warning,False,2024-12-23
T004,4,2,240,133,4482,195,25,1.2307692307692308,Warning,False,2024-12-24
T004,1,2,2871,597,3745,319,4,9.0,Safe,False,2024-12-25
T004,5,1,1689,301,4856,44,19,38.38636363636363,Safe,False,2024-12-26
T004,3,2,3140,478,5480,363,2,8.650137741046832,Safe,False,2024-12-27
T004,3,3,2751,974,5246,98,13,28.071428571428573,Safe,False,2024-12-28
T004,1,1,1004,585,5992,3,21,334.6666666666667,Safe,False,2024-12-29
T004,3,1,2890,782,563,9,8,321.1111111111111,Safe,False,2024-12-30
T004,2,3,2743,699,4870,291,23,9.426116838487973,Warning,False,2024-12-31
T004,5,3,788,894,4056,83,13,9.493975903614459,Critical,True,2025-01-01
T004,3,1,1924,167,2748,141,25,13.645390070921986,Warning,False,2025-01-02
T004,3,3,2692,713,4715,106,16,25.39622641509434,Safe,False,2025-01-03
T004,1,2,483,839,2862,265,1,1.8226415094339623,Critical,True,2025-01-04
T004,4,2,2661,613,4285,318,2,8.367924528301886,Safe,False,2025-01-05
T004,5,1,2929,633,3969,230,14,12.734782608695653,Warning,False,2025-01-06
T004,2,1,1089,221,5265,193,2,5.642487046632124,Safe,False,2025-01-07
T004,2,2,170,370,3138,41,4,4.146341463414634,Critical,True,2025-01-08
T004,1,1,837,100,577,41,8,20.414634146341463,Safe,False,2025-01-09
T004,2,2,1951,548,4514,84,25,23.226190476190474,Warning,False,2025-01-10
T004,4,3,3064,595,5296,258,5,11.875968992248062,Safe,False,2025-01-11
T004,3,3,976,956,1088,150,7,6.506666666666667,Warning,False,2025-01-12
T004,5,3,990,233,5849,141,28,7.0212765957446805,Warning,False,2025-01-13
T004,3,1,1772,872,4241,242,27,7.322314049586777,Warning,False,2025-01-14
T004,1,3,980,795,4671,362,3,2.707182320441989,Warning,False,2025-01-15
T004,3,2,1898,721,2525,202,14,9.396039603960396,Warning,False,2025-01-16
T004,4,2,1461,834,2405,331,7,4.413897280966768,Warning,False,2025-01-17
T004,2,2,374,813,2444,23,16,16.26086956521739,Critical,True,2025-01-18
T004,5,2,1574,211,4399,256,26,6.1484375,Warning,False,2025-01-19
T004,4,2,1554,742,5268,62,17,25.06451612903226,Safe,False,2025-01-20
T004,1,3,1526,825,992,114,17,13.385964912280702,Warning,False,2025-01-21
T004,5,2,97,58,5874,315,19,0.30793650793650795,Warning,False,2025-01-22
T004,3,3,560,385,4292,314,10,1.78343949044586,Warning,False,2025-01-23
T004,1,2,2264,977,5606,293,26,7.726962457337884,Warning,False,2025-01-24
T004,3,1,144,639,4192,19,1,7.578947368421052,Critical,True,2025-01-25
T004,4,3,1111,589,1638,26,16,42.73076923076923,Safe,False,2025-01-26
T004,4,1,1654,645,4607,79,22,20.936708860759495,Warning,False,2025-01-27
T004,1,3,2983,721,2819,332,17,8.984939759036145,Warning,False,2025-01-28
T004,2,3,1346,328,5901,269,11,5.003717472118959,Warning,False,2025-01-29
T004,1,1,3179,978,5385,344,5,9.241279069767442,Safe,False,2025-01-30
T004,2,2,1642,303,2698,115,8,14.278260869565218,Safe,False,2025-01-31
T004,1,2,2539,15,1262,166,24,15.295180722891565,Warning,False,2025-02-01
T004,1,2,73,619,2383,4,18,18.25,Critical,True,2025-02-02
T004,5,2,956,65,4704,181,9,5.281767955801105,Warning,False,2025-02-03
T004,2,3,2274,486,5052,325,7,6.996923076923077,Warning,False,2025-02-04
T004,2,2,48,440,1359,308,14,0.15584415584415584,Critical,True,2025-02-05
T004,4,3,740,48,5072,340,6,2.176470588235294,Warning,False,2025-02-06
T004,3,3,2682,571,3291,179,18,14.983240223463687,Warning,False,2025-02-07
T004,4,3,3409,274,4699,29,6,117.55172413793103,Safe,False,2025-02-08
T004,2,1,181,644,599,289,5,0.6262975778546713,Critical,True,2025-02-09
T004,5,1,1928,203,4989,237,3,8.135021097046414,Safe,False,2025-02-10
T004,2,2,1598,332,1386,155,23,10.30967741935484,Warning,False,2025-02-11
T004,3,3,1536,72,1320,56,29,27.428571428571427,Warning,False,2025-02-12
T004,3,2,1663,26,3871,172,27,9.668604651162791,Warning,False,2025-02-13
T004,1,1,1026,199,3397,372,18,2.7580645161290325,Warning,False,2025-02-14
T004,5,1,3483,204,2318,326,28,10.684049079754601,Warning,False,2025-02-15
T004,4,1,1354,277,1962,22,2,61.54545454545455,Safe,False,2025-02-16
T004,5,3,870,425,1855,300,28,2.9,Warning,False,2025-02-17
T004,1,1,1341,404,3520,146,8,9.184931506849315,Safe,False,2025-02-18
T004,2,1,106,30,2817,28,14,3.7857142857142856,Warning,False,2025-02-19
T004,3,2,1175,110,1468,102,26,11.519607843137255,Warning,False,2025-02-20
T004,2,2,1544,792,732,350,6,4.411428571428571,Warning,False,2025-02-21
T004,2,2,670,642,3717,120,5,5.583333333333333,Safe,False,2025-02-22
T004,1,2,99,62,5790,129,27,0.7674418604651163,Warning,False,2025-02-23
T004,4,1,1324,465,3872,32,18,41.375,Safe,False,2025-02-24
T004,2,1,3310,679,3798,348,16,9.511494252873563,Warning,False,2025-02-25
T004,3,3,1048,911,2239,214,22,4.897196261682243,Warning,False,2025-02-26
T004,3,1,2078,280,3403,287,8,7.2404181184668985,Warning,False,2025-02-27
T004,4,2,803,636,5434,137,9,5.861313868613139,Warning,False,2025-02-28
T004,4,3,1351,760,4130,232,19,5.823275862068965,Warning,False,2025-03-01
T004,1,3,3000,985,543,89,21,33.70786516853933,Safe,False,2025-03-02
T004,5,1,1989,829,1077,128,26,15.5390625,Warning,False,2025-03-03
T004,3,1,909,42,3522,187,8,4.86096256684492,Warning,False,2025-03-04
T004,2,3,2764,417,4953,312,3,8.85897435897436,Safe,False,2025-03-05
T004,1,3,3405,771,2669,65,9,52.38461538461539,Safe,False,2025-03-06
T004,4,3,2554,869,5795,44,19,58.04545454545455,Safe,False,2025-03-07
T004,2,1,755,784,3744,374,18,2.018716577540107,Critical,True,2025-03-08
T004,5,2,1236,723,3325,18,9,68.66666666666667,Safe,False,2025-03-09
T004,4,3,2773,130,1015,94,8,29.5,Safe,False,2025-03-10
T004,5,1,1698,75,1917,244,2,6.959016393442623,Safe,False,2025-03-11
T004,5,3,2368,85,4719,49,4,48.326530612244895,Safe,False,2025-03-12
T004,3,1,421,865,3055,302,27,1.3940397350993377,Critical,True,2025-03-13
T004,3,1,270,518,5654,149,22,1.8120805369127517,Critical,True,2025-03-14
T004,5,1,2778,720,4050,52,16,53.42307692307692,Safe,False,2025-03-15
T004,3,1,2752,818,5914,153,25,17.986928104575163,Warning,False,2025-03-16
T004,4,3,498,710,2754,361,18,1.3795013850415512,Critical,True,2025-03-17
T004,5,2,904,46,3410,157,20,5.75796178343949,Warning,False,2025-03-18
T004,5,3,593,918,4006,290,26,2.0448275862068965,Critical,True,2025-03-19
T004,1,3,1296,941,641,152,2,8.526315789473685,Safe,False,2025-03-20
T004,1,2,2462,72,1355,318,11,7.7421383647798745,Warning,False,2025-03-21
T004,1,1,2094,463,1305,125,19,16.752,Warning,False,2025-03-22
T004,1,2,2078,840,4433,329,8,6.316109422492401,Warning,False,2025-03-23
T004,2,3,2691,452,4321,190,12,14.163157894736843,Safe,False,2025-03-24
T004,1,1,214,598,3918,78,6,2.7435897435897436,Critical,True,2025-03-25
T004,4,3,969,540,582,186,27,5.209677419354839,Warning,False,2025-03-26
T004,2,1,1117,394,4554,97,9,11.515463917525773,Safe,False,2025-03-27
T004,4,3,1209,11,5114,200,6,6.045,Safe,False,2025-03-28
T004,1,1,2941,734,2110,57,20,51.59649122807018,Safe,False,2025-03-29
T004,5,3,320,727,3061,322,3,0.9937888198757764,Critical,True,2025-03-30
T004,2,1,1002,612,4029,40,22,25.05,Safe,False,2025-03-31
T004,5,2,1163,122,4772,158,5,7.360759493670886,Safe,False,2025-04-01
T004,4,3,1371,117,754,268,25,5.115671641791045,Warning,False,2025-04-02
T004,4,2,3009,159,5767,272,2,11.0625,Safe,False,2025-04-03
T004,2,1,2421,600,3381,132,1,18.34090909090909,Safe,False,2025-04-04
T004,4,1,2288,279,2535,148,25,15.45945945945946,Warning,False,2025-04-05
T004,2,2,2946,77,2264,368,14,8.005434782608695,Warning,False,2025-04-06
T004,4,1,1130,883,1431,37,16,30.54054054054054,Safe,False,2025-04-07
T004,5,1,2130,411,2813,317,25,6.719242902208202,Warning,False,2025-04-08
T004,3,1,3250,271,5341,28,5,116.07142857142857,Safe,False,2025-04-09
T004,1,2,1722,36,513,292,1,5.897260273972603,Safe,False,2025-04-10
T004,1,3,2974,713,5033,189,5,15.735449735449736,Safe,False,2025-04-11
T004,3,3,2372,421,5580,374,29,6.342245989304812,Warning,False,2025-04-12
T004,3,3,253,759,1278,153,19,1.65359477124183,Critical,True,2025-04-13
T004,2,1,953,947,4717,30,24,31.766666666666666,Safe,False,2025-04-14
T004,4,1,296,535,1823,166,21,1.783132530120482,Critical,True,2025-04-15
T004,5,2,618,823,4185,177,5,3.4915254237288136,Critical,True,2025-04-16
T004,1,2,1486,442,4764,143,6,10.391608391608392,Safe,False,2025-04-17
T004,3,2,2866,578,1768,130,15,22.046153846153846,Safe,False,2025-04-18
T004,3,2,2113,68,5379,345,23,6.12463768115942,Warning,False,2025-04-19
T004,3,1,3005,27,1538,224,16,13.415178571428571,Warning,False,2025-04-20
T004,4,2,699,224,3017,121,20,5.776859504132231,Warning,False,2025-04-21
T004,5,2,1788,873,500,290,13,6.165517241379311,Warning,False,2025-04-22
T004,3,2,2934,995,5911,178,8,16.48314606741573,Safe,False,2025-04-23
T004,5,3,2927,230,3970,132,1,22.174242424242426,Safe,False,2025-04-24
T004,1,1,1615,215,2298,122,26,13.237704918032787,Warning,False,2025-04-25
T004,2,2,858,401,1100,224,21,3.830357142857143,Warning,False,2025-04-26
T004,2,1,1511,292,4074,224,21,6.745535714285714,Warning,False,2025-04-27
T004,1,2,878,283,5623,274,27,3.204379562043796,Warning,False,2025-04-28
T004,2,3,3269,718,1848,152,6,21.50657894736842,Safe,False,2025-04-29
T004,3,3,3256,565,1625,320,11,10.175,Warning,False,2025-04-30
T004,4,1,1546,441,2447,190,25,8.136842105263158,Warning,False,2025-05-01
T004,2,2,510,744,5222,175,12,2.914285714285714,Critical,True,2025-05-02
T004,1,3,916,135,2525,35,22,26.17142857142857,Safe,False,2025-05-03
T004,4,2,1366,358,925,366,29,3.73224043715847,Warning,False,2025-05-04
T004,1,2,2126,515,5377,348,7,6.109195402298851,Warning,False,2025-05-05
T004,3,3,451,850,1637,82,2,5.5,Critical,True,2025-05-06
T004,1,3,1075,708,2949,164,21,6.554878048780488,Warning,False,2025-05-07
T004,3,3,106,805,862,80,14,1.325,Critical,True,2025-05-08
T004,2,1,1732,16,1470,31,16,55.87096774193548,Safe,False,2025-05-09
T004,4,1,3031,913,4919,82,16,36.96341463414634,Safe,False,2025-05-10
T004,5,1,1492,703,5903,277,12,5.386281588447654,Warning,False,2025-05-11
T004,4,1,725,897,4528,253,22,2.8656126482213438,Critical,True,2025-05-12
T004,5,3,401,514,5251,321,4,1.249221183800623,Critical,True,2025-05-13
T004,2,3,1903,36,1246,262,10,7.263358778625954,Warning,False,2025-05-14
T004,1,3,2283,645,4262,337,23,6.774480712166172,Warning,False,2025-05-15
T004,3,2,1721,725,840,48,25,35.854166666666664,Safe,False,2025-05-16
T004,3,3,2811,815,1064,34,24,82.67647058823529,Safe,False,2025-05-17
T004,3,3,2309,103,2445,286,5,8.073426573426573,Safe,False,2025-05-18
T004,2,3,2866,443,4768,98,29,29.244897959183675,Safe,False,2025-05-19
T004,2,3,2864,542,4677,17,27,168.47058823529412,Safe,False,2025-05-20
T004,5,3,3312,487,1145,286,24,11.58041958041958,Warning,False,2025-05-21
T004,4,1,2283,897,1211,307,25,7.436482084690554,Warning,False,2025-05-22
T004,4,1,3402,450,4851,322,18,10.565217391304348,Warning,False,2025-05-23
T004,1,3,2507,967,3921,255,21,9.831372549019608,Warning,False,2025-05-24
T004,5,2,1996,449,606,167,6,11.952095808383234,Safe,False,2025-05-25
T004,2,2,1726,742,1254,346,22,4.988439306358382,Warning,False,2025-05-26
T004,2,2,1117,161,2127,294,15,3.7993197278911564,Warning,False,2025-05-27
T004,3,2,574,707,5780,159,20,3.610062893081761,Critical,True,2025-05-28
T004,5,3,1016,659,1437,171,9,5.941520467836257,Warning,False,2025-05-29
T004,5,2,88,650,3782,232,4,0.3793103448275862,Critical,True,2025-05-30
T004,2,1,1411,624,5009,239,6,5.903765690376569,Warning,False,2025-05-31
T004,5,2,2221,413,4582,310,4,7.164516129032258,Safe,False,2025-06-01
T004,3,2,2841,465,5984,160,21,17.75625,Warning,False,2025-06-02
T004,3,2,2898,60,3197,7,7,414.0,Safe,False,2025-06-03
T004,2,2,2636,560,4650,344,2,7.662790697674419,Safe,False,2025-06-04
T004,2,1,1659,973,3452,224,26,7.40625,Warning,False,2025-06-05
T004,5,2,2750,774,2709,314,10,8.757961783439491,Warning,False,2025-06-06
T004,5,1,3084,424,1029,131,13,23.541984732824428,Safe,False,2025-06-07
T004,4,2,676,559,5093,334,24,2.0239520958083834,Warning,False,2025-06-08
T004,5,1,3317,962,2979,153,23,21.679738562091504,Warning,False,2025-06-09
T004,5,3,2286,904,4100,190,6,12.031578947368422,Safe,False,2025-06-10
T004,1,1,1736,655,3634,151,3,11.496688741721854,Safe,False,2025-06-11
