Date,Expense_Category,Amount,Description,tenant_id,nama_rs,kelas_rs,expense_level
2025-02-17,Equipment,12833.8,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-02-18,Equipment,16447.9,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-02-19,Supplies,10722.19,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2025-02-20,Supplies,22077.06,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-02-21,Equipment,12033.25,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2025-02-22,Staffing,26274.03,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-02-23,Equipment,11702.89,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-02-24,Supplies,31692.68,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-02-25,Equipment,24605.13,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-02-26,Staffing,36985.97,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,High
2025-02-27,Staffing,40700.42,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,High
2025-02-28,Supplies,29135.88,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-03-01,Staffing,1538.31,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-03-02,Equipment,24196.77,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-03-03,Supplies,28923.31,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-03-04,Staffing,23627.28,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-03-05,Supplies,39201.9,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,High
2025-03-06,Staffing,3495.12,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-03-07,Supplies,17745.01,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-03-08,Staffing,25117.92,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-03-09,Supplies,23282.14,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-03-10,Supplies,22254.48,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-03-11,Staffing,17876.66,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-03-12,Supplies,18767.91,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-03-13,Staffing,25364.41,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-03-14,Supplies,21462.0,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-03-15,Staffing,33409.16,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-03-16,Supplies,12593.97,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2025-03-17,Staffing,2139.14,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-03-18,Staffing,37263.24,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,High
2025-03-19,Equipment,36816.86,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,High
2025-03-20,Equipment,7414.12,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-03-21,Supplies,2509.4,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-03-22,Supplies,17601.73,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-03-23,Equipment,22759.86,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-03-24,Staffing,9052.61,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2025-03-25,Supplies,19224.77,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-03-26,Staffing,8300.84,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2025-03-27,Staffing,24829.81,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-03-28,Supplies,20004.2,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-03-29,Supplies,4608.8,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-03-30,Staffing,11501.72,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-03-31,Staffing,31362.43,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-04-01,Supplies,35100.32,Ventilators,T003,RSUD Bhakti Dharma Husada,C,High
2025-04-02,Supplies,12438.98,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2025-04-03,Staffing,21140.34,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-04-04,Staffing,6167.53,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2025-04-05,Staffing,34266.09,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-04-06,Supplies,6973.8,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-04-07,Staffing,27523.22,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-04-08,Supplies,27837.98,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-04-09,Equipment,11083.7,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-04-10,Staffing,19051.76,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-04-11,Staffing,4191.92,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-04-12,Supplies,18007.26,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-04-13,Supplies,8706.49,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-04-14,Equipment,41647.98,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,High
2025-04-15,Supplies,23849.7,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-04-16,Equipment,8952.77,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-04-17,Staffing,33752.93,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-04-18,Staffing,24794.24,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-04-19,Supplies,29068.67,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-04-20,Supplies,37984.91,Ventilators,T003,RSUD Bhakti Dharma Husada,C,High
2025-04-21,Equipment,29735.22,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-04-22,Supplies,9166.03,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-04-23,Staffing,40601.85,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,High
2025-04-24,Staffing,36600.54,Ventilators,T003,RSUD Bhakti Dharma Husada,C,High
2025-04-25,Supplies,21745.81,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-04-26,Staffing,27521.61,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-04-27,Staffing,31410.97,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-04-28,Staffing,35225.45,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,High
2025-04-29,Staffing,9163.88,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2025-04-30,Supplies,21421.04,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-05-01,Supplies,28193.22,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-05-02,Supplies,42011.02,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,High
2025-05-03,Equipment,8534.78,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2025-05-04,Staffing,6446.47,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-05-05,Supplies,3482.89,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-05-06,Staffing,4771.89,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-05-07,Staffing,36403.67,Ventilators,T003,RSUD Bhakti Dharma Husada,C,High
2025-05-08,Supplies,2166.65,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-05-09,Supplies,34395.28,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-05-10,Supplies,5622.25,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-05-11,Supplies,10783.58,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2025-05-12,Equipment,25519.8,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-05-13,Supplies,34762.72,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-05-14,Equipment,38062.46,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,High
2025-05-15,Equipment,37560.79,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,High
2025-05-16,Staffing,3778.5,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-05-17,Equipment,4144.76,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-05-18,Staffing,19922.5,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-05-19,Equipment,28277.29,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-05-20,Supplies,38363.76,Ventilators,T003,RSUD Bhakti Dharma Husada,C,High
2025-05-21,Staffing,3252.64,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2025-05-22,Staffing,15860.64,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-05-23,Supplies,38569.85,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,High
2025-05-24,Staffing,33118.58,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-05-25,Equipment,35023.32,Ventilators,T003,RSUD Bhakti Dharma Husada,C,High
2025-05-26,Staffing,10660.53,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2025-05-27,Staffing,29308.52,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-05-28,Staffing,25466.54,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-05-29,Equipment,27834.21,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-05-30,Equipment,15841.04,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-05-31,Supplies,18783.08,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-06-01,Equipment,37624.1,Ventilators,T003,RSUD Bhakti Dharma Husada,C,High
2025-06-02,Equipment,14682.02,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-06-03,Supplies,29639.47,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-06-04,Staffing,20137.79,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-06-05,Equipment,17148.86,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-06-06,Staffing,23121.43,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-06-07,Supplies,19887.2,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-06-08,Equipment,3136.18,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2025-06-09,Staffing,5540.82,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-06-10,Supplies,29424.24,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-06-11,Equipment,33089.11,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-06-12,Equipment,26484.04,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-06-13,Equipment,18605.57,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-06-14,Equipment,30654.82,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-06-15,Supplies,32184.19,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-06-16,Equipment,37387.73,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,High
2025-06-17,Staffing,17044.27,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-06-18,Equipment,9085.62,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-06-19,Equipment,10020.79,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2025-06-20,Staffing,28106.46,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-06-21,Equipment,22954.94,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-06-22,Supplies,32032.21,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-06-23,Equipment,3844.12,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-06-24,Supplies,16905.09,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-06-25,Supplies,29372.96,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-06-26,Equipment,31717.1,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-06-27,Equipment,16502.95,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-06-28,Equipment,2084.53,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-06-29,Supplies,6767.1,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2025-06-30,Staffing,988.47,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-07-01,Supplies,3254.99,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-07-02,Equipment,30152.94,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-07-03,Equipment,17816.14,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-07-04,Staffing,26742.98,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-07-05,Supplies,16547.78,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-07-06,Equipment,28273.04,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-07-07,Supplies,39088.91,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,High
2025-07-08,Staffing,21676.36,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-07-09,Staffing,8334.58,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-07-10,Supplies,35063.45,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,High
2025-07-11,Supplies,10215.72,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2025-07-12,Staffing,1449.55,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-07-13,Supplies,14834.09,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-07-14,Supplies,30995.98,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-07-15,Supplies,14403.9,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-07-16,Staffing,42085.17,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,High
2025-07-17,Equipment,21906.91,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-07-18,Equipment,3870.86,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-07-19,Supplies,13665.44,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-07-20,Staffing,13671.91,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-07-21,Supplies,23687.47,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-07-22,Equipment,4286.38,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-07-23,Equipment,40410.73,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,High
2025-07-24,Supplies,18129.58,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-07-25,Supplies,40715.84,Ventilators,T003,RSUD Bhakti Dharma Husada,C,High
2025-07-26,Supplies,40001.08,Ventilators,T003,RSUD Bhakti Dharma Husada,C,High
2025-07-27,Equipment,12160.03,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-07-28,Staffing,13036.94,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-07-29,Equipment,27346.53,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-07-30,Staffing,16875.11,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-07-31,Staffing,14621.5,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2025-08-01,Supplies,27968.04,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-08-02,Staffing,10822.96,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-08-03,Equipment,9312.4,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-08-04,Equipment,13319.29,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2025-08-05,Supplies,25707.43,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-08-06,Staffing,8576.15,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2025-08-07,Equipment,4664.49,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-08-08,Equipment,22973.26,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-08-09,Supplies,26250.18,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-08-10,Supplies,11659.93,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2025-08-11,Staffing,32799.09,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-08-12,Staffing,3764.03,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2025-08-13,Supplies,30549.25,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-08-14,Supplies,17517.99,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-08-15,Staffing,17719.08,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-08-16,Staffing,20615.72,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-08-17,Supplies,41633.95,Ventilators,T003,RSUD Bhakti Dharma Husada,C,High
2025-08-18,Supplies,33948.46,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-08-19,Equipment,8944.75,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2025-08-20,Supplies,8209.67,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-08-21,Equipment,31646.56,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-08-22,Supplies,14243.42,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-08-23,Supplies,33817.79,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-08-24,Supplies,22827.06,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-08-25,Supplies,25147.84,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-08-26,Equipment,10453.55,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-08-27,Staffing,15214.13,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-08-28,Staffing,11708.53,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-08-29,Staffing,35344.08,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,High
2025-08-30,Equipment,16217.17,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-08-31,Supplies,36927.23,Ventilators,T003,RSUD Bhakti Dharma Husada,C,High
2025-09-01,Staffing,40384.19,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,High
2025-09-02,Supplies,19073.91,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-09-03,Supplies,35461.15,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,High
2025-09-04,Equipment,40652.77,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,High
2025-09-05,Equipment,13500.34,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2025-09-06,Equipment,27135.22,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-09-07,Staffing,36935.17,Ventilators,T003,RSUD Bhakti Dharma Husada,C,High
2025-09-08,Supplies,16917.33,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-09-09,Staffing,24335.25,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-09-10,Supplies,7978.59,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-09-11,Staffing,41876.84,Ventilators,T003,RSUD Bhakti Dharma Husada,C,High
2025-09-12,Supplies,21280.26,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-09-13,Supplies,19273.72,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-09-14,Supplies,22896.36,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-09-15,Staffing,23337.32,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-09-16,Staffing,33174.76,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-09-17,Staffing,29785.44,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-09-18,Staffing,37790.59,Ventilators,T003,RSUD Bhakti Dharma Husada,C,High
2025-09-19,Staffing,32720.83,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-09-20,Equipment,2676.14,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-09-21,Staffing,10560.76,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-09-22,Equipment,29346.16,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-09-23,Supplies,36024.22,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,High
2025-09-24,Equipment,21062.12,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-09-25,Staffing,30953.4,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-09-26,Supplies,22547.98,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-09-27,Staffing,17286.23,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-09-28,Supplies,13241.38,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-09-29,Equipment,3080.03,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-09-30,Staffing,7572.24,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-10-01,Supplies,13584.89,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2025-10-02,Staffing,19049.06,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-10-03,Supplies,26305.15,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-10-04,Supplies,6948.98,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-10-05,Equipment,28523.81,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-10-06,Staffing,6506.84,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-10-07,Equipment,29767.46,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-10-08,Supplies,38923.69,Ventilators,T003,RSUD Bhakti Dharma Husada,C,High
2025-10-09,Supplies,10133.08,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-10-10,Supplies,14310.14,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-10-11,Staffing,9491.13,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-10-12,Supplies,3421.94,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-10-13,Equipment,12396.56,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-10-14,Equipment,21863.16,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-10-15,Staffing,11737.89,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-10-16,Supplies,35288.07,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,High
2025-10-17,Supplies,963.14,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-10-18,Supplies,25599.17,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-10-19,Equipment,9433.38,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-10-20,Staffing,26177.87,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-10-21,Equipment,36356.8,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,High
2025-10-22,Supplies,17321.58,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-10-23,Staffing,20624.27,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-10-24,Equipment,41297.44,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,High
2025-10-25,Supplies,17039.3,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-10-26,Staffing,26176.04,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-10-27,Equipment,13746.8,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2025-10-28,Supplies,33886.35,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-10-29,Staffing,17896.68,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-10-30,Equipment,36106.42,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,High
2025-10-31,Supplies,23181.89,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-11-01,Staffing,4387.44,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-11-02,Supplies,14177.16,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-11-03,Supplies,11181.33,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-11-04,Staffing,27774.46,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-11-05,Supplies,35423.1,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,High
2025-11-06,Staffing,41057.93,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,High
2025-11-07,Staffing,38272.63,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,High
2025-11-08,Staffing,20844.93,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-11-09,Equipment,16109.79,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-11-10,Supplies,15803.44,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-11-11,Supplies,40935.57,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,High
2025-11-12,Supplies,28738.99,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-11-13,Staffing,17052.83,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-11-14,Staffing,29050.37,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-11-15,Staffing,12125.03,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-11-16,Equipment,15666.0,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-11-17,Equipment,29645.55,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-11-18,Supplies,11536.27,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-11-19,Supplies,11171.71,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-11-20,Staffing,7855.33,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-11-21,Supplies,17625.39,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
