Date,Item_ID,Item_Type,Item_Name,Current_Stock,Min_Required,Max_Capacity,Unit_Cost,Avg_Usage_Per_Day,Restock_Lead_Time,Vendor_ID,Needs_Reorder,Days_Until_Stockout,Inventory_Value,Stock_Status,tenant_id,nama_rs,kelas_rs
2025-03-24,109,Equipment,Surgical Mask,5382,452,4321,12820.29,342,12,V003,False,15.736842105263158,68998800.78,Safe,T001,RSUD dr. Soetomo,A
2025-03-25,102,Consumable,Ventilator,427,598,3918,8929.95,140,6,V001,True,3.05,3813088.6500000004,Critical,T001,RSUD dr. Soetomo,A
2025-03-26,108,Consumable,Gloves,1939,540,582,9038.79,335,27,V003,False,5.7880597014925375,17526213.810000002,Warning,T001,RSUD dr. Soetomo,A
2025-03-27,106,Equipment,Surgical Mask,2234,394,4554,19242.41,174,9,V001,False,12.839080459770114,42987543.94,Safe,T001,RSUD dr. Soetomo,A
2025-03-28,106,Consumable,Gloves,2418,11,5114,5860.81,359,6,V003,False,6.735376044568246,14171438.58,Safe,T001,RSUD dr. Soetomo,A
2025-03-29,109,Equipment,Ventilator,5881,734,2110,13394.06,103,20,V001,False,57.09708737864078,78770466.86,Safe,T001,RSUD dr. Soetomo,A
2025-03-30,101,Consumable,X-ray Machine,640,727,3061,16084.3,579,3,V003,True,1.1053540587219344,10293952.0,Critical,T001,RSUD dr. Soetomo,A
2025-03-31,106,Equipment,Surgical Mask,2003,612,4029,7707.98,72,22,V001,False,27.819444444444443,15439083.94,Safe,T001,RSUD dr. Soetomo,A
2025-04-01,108,Consumable,X-ray Machine,2325,122,4772,9286.07,284,5,V002,False,8.18661971830986,21590112.75,Safe,T001,RSUD dr. Soetomo,A
2025-04-02,108,Equipment,Gloves,2743,117,754,12845.61,482,25,V003,False,5.690871369294606,35235508.230000004,Warning,T001,RSUD dr. Soetomo,A
2025-04-03,103,Equipment,Gloves,6017,159,5767,11755.83,489,2,V002,False,12.304703476482617,70734829.11,Safe,T001,RSUD dr. Soetomo,A
2025-04-04,102,Equipment,Surgical Mask,4843,600,3381,14664.65,238,1,V001,False,20.34873949579832,71020899.95,Safe,T001,RSUD dr. Soetomo,A
2025-04-05,103,Consumable,Gloves,4575,279,2535,17113.0,267,25,V001,False,17.134831460674157,78291975.0,Warning,T001,RSUD dr. Soetomo,A
2025-04-06,106,Equipment,Surgical Mask,5893,77,2264,10835.1,662,14,V002,False,8.901812688821753,63851244.300000004,Warning,T001,RSUD dr. Soetomo,A
2025-04-07,103,Consumable,Gloves,2261,883,1431,19188.41,66,16,V001,False,34.25757575757576,43384995.01,Safe,T001,RSUD dr. Soetomo,A
2025-04-08,106,Equipment,X-ray Machine,4260,411,2813,5623.07,571,25,V001,False,7.4605954465849385,23954278.2,Warning,T001,RSUD dr. Soetomo,A
2025-04-09,105,Equipment,IV Drip,6500,271,5341,1335.6,50,5,V001,False,130.0,8681400.0,Safe,T001,RSUD dr. Soetomo,A
2025-04-10,107,Consumable,Ventilator,3444,36,513,7687.38,525,1,V002,False,6.56,26475336.72,Safe,T001,RSUD dr. Soetomo,A
2025-04-11,100,Consumable,Ventilator,5949,713,5033,19281.88,340,5,V003,False,17.49705882352941,114707904.12,Safe,T001,RSUD dr. Soetomo,A
2025-04-12,108,Consumable,IV Drip,4745,421,5580,15278.79,672,29,V003,False,7.061011904761905,72497858.55,Warning,T001,RSUD dr. Soetomo,A
2025-04-13,104,Equipment,IV Drip,507,759,1278,3938.24,275,19,V003,True,1.8436363636363637,1996687.68,Critical,T001,RSUD dr. Soetomo,A
2025-04-14,106,Equipment,Surgical Mask,1907,947,4717,19594.12,54,24,V001,False,35.31481481481482,37365986.839999996,Safe,T001,RSUD dr. Soetomo,A
2025-04-15,105,Consumable,Gloves,592,535,1823,14048.5,300,21,V001,False,1.9733333333333334,8316712.0,Warning,T001,RSUD dr. Soetomo,A
2025-04-16,108,Consumable,X-ray Machine,1236,823,4185,15984.82,319,5,V002,False,3.8746081504702192,19757237.52,Warning,T001,RSUD dr. Soetomo,A
2025-04-17,102,Consumable,Ventilator,2972,442,4764,1077.86,258,6,V002,False,11.51937984496124,3203399.92,Safe,T001,RSUD dr. Soetomo,A
2025-04-18,103,Consumable,IV Drip,5732,578,1768,14453.29,235,15,V002,False,24.391489361702128,82846258.28,Safe,T001,RSUD dr. Soetomo,A
2025-04-19,109,Consumable,IV Drip,4225,68,5379,9672.78,621,23,V002,False,6.8035426731078905,40867495.5,Warning,T001,RSUD dr. Soetomo,A
2025-04-20,107,Consumable,IV Drip,6010,27,1538,15898.63,404,16,V001,False,14.876237623762377,95550766.3,Warning,T001,RSUD dr. Soetomo,A
2025-04-21,105,Equipment,Gloves,1397,224,3017,14321.3,217,20,V002,False,6.43778801843318,20006856.099999998,Warning,T001,RSUD dr. Soetomo,A
2025-04-22,103,Consumable,X-ray Machine,3576,873,500,3528.79,521,13,V002,False,6.863723608445298,12618953.04,Warning,T001,RSUD dr. Soetomo,A
2025-04-23,104,Consumable,IV Drip,5869,995,5911,18374.44,320,8,V002,False,18.340625,107839588.36,Safe,T001,RSUD dr. Soetomo,A
2025-04-24,105,Consumable,X-ray Machine,5853,230,3970,11554.34,238,1,V003,False,24.592436974789916,67627552.02,Safe,T001,RSUD dr. Soetomo,A
2025-04-25,103,Consumable,Ventilator,3230,215,2298,7714.83,220,26,V001,False,14.681818181818182,24918900.9,Warning,T001,RSUD dr. Soetomo,A
2025-04-26,103,Equipment,Surgical Mask,1715,401,1100,4554.51,404,21,V002,False,4.2450495049504955,7810984.65,Warning,T001,RSUD dr. Soetomo,A
2025-04-27,107,Consumable,Surgical Mask,3023,292,4074,15670.89,404,21,V001,False,7.482673267326732,47373100.47,Warning,T001,RSUD dr. Soetomo,A
2025-04-28,109,Consumable,Ventilator,1757,283,5623,19414.06,493,27,V002,False,3.563894523326572,34110503.42,Warning,T001,RSUD dr. Soetomo,A
2025-04-29,109,Consumable,Surgical Mask,6538,718,1848,14710.54,274,6,V003,False,23.861313868613138,96177510.52000001,Safe,T001,RSUD dr. Soetomo,A
2025-04-30,109,Equipment,IV Drip,6513,565,1625,12197.47,576,11,V003,False,11.307291666666666,79442122.11,Safe,T001,RSUD dr. Soetomo,A
2025-05-01,107,Equipment,Gloves,3091,441,2447,19006.75,342,25,V001,False,9.038011695906432,58749864.25,Warning,T001,RSUD dr. Soetomo,A
2025-05-02,103,Consumable,Surgical Mask,1021,744,5222,14231.58,315,12,V002,False,3.2412698412698413,14530443.18,Warning,T001,RSUD dr. Soetomo,A
2025-05-03,102,Equipment,Ventilator,1831,135,2525,9129.72,63,22,V003,False,29.063492063492063,16716517.319999998,Safe,T001,RSUD dr. Soetomo,A
2025-05-04,103,Consumable,Gloves,2731,358,925,6433.42,659,29,V002,False,4.144157814871017,17569670.02,Warning,T001,RSUD dr. Soetomo,A
2025-05-05,109,Consumable,Ventilator,4252,515,5377,3774.51,626,7,V002,False,6.792332268370607,16049216.520000001,Warning,T001,RSUD dr. Soetomo,A
2025-05-06,107,Consumable,IV Drip,902,850,1637,17473.68,148,2,V003,False,6.094594594594595,15761259.36,Safe,T001,RSUD dr. Soetomo,A
2025-05-07,107,Equipment,Ventilator,2150,708,2949,14457.92,296,21,V003,False,7.263513513513513,31084528.0,Warning,T001,RSUD dr. Soetomo,A
2025-05-08,105,Consumable,IV Drip,211,805,862,19561.59,143,14,V003,True,1.4755244755244756,4127495.49,Critical,T001,RSUD dr. Soetomo,A
2025-05-09,101,Consumable,Surgical Mask,3464,16,1470,1504.53,55,16,V001,False,62.981818181818184,5211691.92,Safe,T001,RSUD dr. Soetomo,A
2025-05-10,102,Consumable,Gloves,6062,913,4919,6294.82,147,16,V001,False,41.23809523809524,38159198.839999996,Safe,T001,RSUD dr. Soetomo,A
2025-05-11,102,Equipment,X-ray Machine,2985,703,5903,8129.55,498,12,V001,False,5.993975903614458,24266706.75,Warning,T001,RSUD dr. Soetomo,A
2025-05-12,108,Equipment,Gloves,1450,897,4528,19250.87,455,22,V001,False,3.1868131868131866,27913761.5,Warning,T001,RSUD dr. Soetomo,A
2025-05-13,101,Equipment,X-ray Machine,802,514,5251,11815.94,578,4,V003,False,1.3875432525951557,9476383.88,Warning,T001,RSUD dr. Soetomo,A
2025-05-14,105,Consumable,Surgical Mask,3805,36,1246,13601.84,471,10,V003,False,8.07855626326964,51755001.2,Warning,T001,RSUD dr. Soetomo,A
2025-05-15,108,Consumable,Ventilator,4565,645,4262,5417.61,606,23,V003,False,7.533003300330033,24731389.65,Warning,T001,RSUD dr. Soetomo,A
2025-05-16,104,Equipment,IV Drip,3441,725,840,5150.14,86,25,V002,False,40.01162790697674,17721631.740000002,Safe,T001,RSUD dr. Soetomo,A
2025-05-17,100,Consumable,IV Drip,5622,815,1064,6855.76,61,24,V003,False,92.1639344262295,38543082.72,Safe,T001,RSUD dr. Soetomo,A
2025-05-18,102,Equipment,IV Drip,4619,103,2445,1680.4,516,5,V003,False,8.9515503875969,7761767.600000001,Safe,T001,RSUD dr. Soetomo,A
2025-05-19,105,Equipment,Surgical Mask,5732,443,4768,18790.34,177,29,V003,False,32.38418079096045,107706228.88,Safe,T001,RSUD dr. Soetomo,A
2025-05-20,105,Consumable,Surgical Mask,5729,542,4677,8103.52,31,27,V003,False,184.80645161290323,46425066.080000006,Safe,T001,RSUD dr. Soetomo,A
2025-05-21,100,Consumable,X-ray Machine,6625,487,1145,4010.43,514,24,V003,False,12.88910505836576,26569098.75,Warning,T001,RSUD dr. Soetomo,A
2025-05-22,108,Consumable,Gloves,4565,897,1211,6876.61,552,25,V001,False,8.269927536231885,31391724.65,Warning,T001,RSUD dr. Soetomo,A
2025-05-23,101,Consumable,Gloves,6804,450,4851,3916.18,579,18,V001,False,11.751295336787564,26645688.72,Warning,T001,RSUD dr. Soetomo,A
2025-05-24,101,Consumable,Ventilator,5015,967,3921,5117.16,459,21,V003,False,10.925925925925926,25662557.4,Warning,T001,RSUD dr. Soetomo,A
2025-05-25,100,Consumable,X-ray Machine,3991,449,606,15152.04,301,6,V002,False,13.259136212624584,60471791.64,Safe,T001,RSUD dr. Soetomo,A
2025-05-26,103,Consumable,Surgical Mask,3452,742,1254,4760.82,624,22,V002,False,5.532051282051282,16434350.639999999,Warning,T001,RSUD dr. Soetomo,A
2025-05-27,108,Consumable,Surgical Mask,2234,161,2127,13977.02,529,15,V002,False,4.223062381852552,31224662.68,Warning,T001,RSUD dr. Soetomo,A
2025-05-28,108,Equipment,IV Drip,1148,707,5780,11867.51,286,20,V002,False,4.013986013986014,13623901.48,Warning,T001,RSUD dr. Soetomo,A
2025-05-29,104,Consumable,X-ray Machine,2031,659,1437,2902.09,308,9,V003,False,6.5941558441558445,5894144.79,Warning,T001,RSUD dr. Soetomo,A
2025-05-30,104,Equipment,X-ray Machine,175,650,3782,15274.29,418,4,V002,True,0.41866028708133973,2673000.75,Critical,T001,RSUD dr. Soetomo,A
2025-05-31,100,Consumable,Surgical Mask,2822,624,5009,17057.52,431,6,V001,False,6.547563805104408,48136321.44,Safe,T001,RSUD dr. Soetomo,A
2025-06-01,109,Equipment,X-ray Machine,4442,413,4582,19119.77,559,4,V002,False,7.946332737030412,84930018.34,Safe,T001,RSUD dr. Soetomo,A
2025-06-02,103,Consumable,IV Drip,5683,465,5984,19180.01,288,21,V002,False,19.73263888888889,108999996.83,Warning,T001,RSUD dr. Soetomo,A
2025-06-03,107,Consumable,IV Drip,5796,60,3197,14127.56,12,7,V002,False,483.0,81883337.75999999,Safe,T001,RSUD dr. Soetomo,A
2025-06-04,103,Consumable,Surgical Mask,5271,560,4650,5827.25,620,2,V002,False,8.501612903225807,30715434.75,Safe,T001,RSUD dr. Soetomo,A
2025-06-05,102,Equipment,Surgical Mask,3318,973,3452,758.71,402,26,V001,False,8.253731343283581,2517399.7800000003,Warning,T001,RSUD dr. Soetomo,A
2025-06-06,101,Consumable,X-ray Machine,5499,774,2709,7804.91,566,10,V002,False,9.715547703180212,42919200.089999996,Warning,T001,RSUD dr. Soetomo,A
2025-06-07,101,Equipment,X-ray Machine,6168,424,1029,14662.67,236,13,V001,False,26.135593220338983,90439348.56,Safe,T001,RSUD dr. Soetomo,A
2025-06-08,102,Equipment,Gloves,1351,559,5093,18812.8,602,24,V002,False,2.244186046511628,25416092.8,Warning,T001,RSUD dr. Soetomo,A
2025-06-09,101,Consumable,X-ray Machine,6635,962,2979,2271.25,275,23,V001,False,24.12727272727273,15069743.75,Safe,T001,RSUD dr. Soetomo,A
2025-06-10,104,Consumable,X-ray Machine,4572,904,4100,10845.07,343,6,V003,False,13.329446064139942,49583660.04,Safe,T001,RSUD dr. Soetomo,A
2025-06-11,102,Consumable,Ventilator,3472,655,3634,9495.74,271,3,V001,False,12.811808118081181,32969209.279999997,Safe,T001,RSUD dr. Soetomo,A
2025-06-12,105,Equipment,Surgical Mask,1000,69,5435,915.04,159,26,V001,False,6.289308176100629,915040.0,Warning,T001,RSUD dr. Soetomo,A
2025-06-13,105,Consumable,X-ray Machine,1877,986,4594,13013.72,421,28,V002,False,4.458432304038005,24426752.439999998,Warning,T001,RSUD dr. Soetomo,A
2025-06-14,105,Equipment,Ventilator,280,484,1610,17451.66,634,15,V001,True,0.4416403785488959,4886464.8,Critical,T001,RSUD dr. Soetomo,A
2025-06-15,102,Equipment,X-ray Machine,5172,455,3055,9237.32,331,20,V001,False,15.625377643504532,47775419.04,Warning,T001,RSUD dr. Soetomo,A
2025-06-16,105,Equipment,Surgical Mask,1810,809,1789,10465.55,93,6,V001,False,19.462365591397848,18942645.5,Safe,T001,RSUD dr. Soetomo,A
2025-06-17,107,Consumable,Gloves,6703,976,4514,3556.21,410,27,V002,False,16.348780487804877,23837275.63,Warning,T001,RSUD dr. Soetomo,A
2025-06-18,107,Equipment,IV Drip,2293,355,5248,2422.81,11,25,V003,False,208.45454545454547,5555503.33,Safe,T001,RSUD dr. Soetomo,A
2025-06-19,106,Consumable,Surgical Mask,3419,213,5708,12277.15,336,29,V003,False,10.175595238095237,41975575.85,Warning,T001,RSUD dr. Soetomo,A
2025-06-20,101,Consumable,Surgical Mask,4221,667,1897,14328.34,423,29,V002,False,9.97872340425532,60479923.14,Warning,T001,RSUD dr. Soetomo,A
2025-06-21,106,Consumable,Ventilator,3518,41,2954,5750.42,116,4,V003,False,30.32758620689655,20229977.56,Safe,T001,RSUD dr. Soetomo,A
2025-06-22,107,Consumable,Ventilator,1127,681,3105,9989.26,117,16,V002,False,9.632478632478632,11257896.02,Warning,T001,RSUD dr. Soetomo,A
2025-06-23,102,Consumable,Ventilator,5298,94,2325,19161.21,441,2,V002,False,12.013605442176871,101516090.58,Safe,T001,RSUD dr. Soetomo,A
2025-06-24,103,Equipment,Gloves,5261,100,1202,666.95,27,26,V001,False,194.85185185185185,3508823.95,Safe,T001,RSUD dr. Soetomo,A
2025-06-25,101,Consumable,Ventilator,1921,49,3385,4716.65,232,23,V002,False,8.280172413793103,9060684.649999999,Warning,T001,RSUD dr. Soetomo,A
2025-06-26,109,Consumable,Surgical Mask,3966,767,5233,2061.51,441,11,V003,False,8.993197278911564,8175948.660000001,Warning,T001,RSUD dr. Soetomo,A
2025-06-27,105,Consumable,Ventilator,504,188,5696,16439.94,477,8,V002,False,1.0566037735849056,8285729.76,Warning,T001,RSUD dr. Soetomo,A
2025-06-28,109,Equipment,X-ray Machine,3769,596,1181,19844.87,483,9,V001,False,7.803312629399586,74795315.03,Warning,T001,RSUD dr. Soetomo,A
2025-06-29,109,Equipment,X-ray Machine,5478,304,2944,3195.0,463,18,V001,False,11.831533477321814,17502210.0,Warning,T001,RSUD dr. Soetomo,A
2025-06-30,102,Consumable,IV Drip,491,590,4281,15038.14,489,26,V003,True,1.0040899795501022,7383726.739999999,Critical,T001,RSUD dr. Soetomo,A
2025-07-01,100,Equipment,X-ray Machine,2829,389,2269,5747.94,375,8,V003,False,7.544,16260922.26,Warning,T001,RSUD dr. Soetomo,A
2025-07-02,109,Consumable,IV Drip,1945,561,3237,6575.23,331,20,V003,False,5.876132930513595,12788822.35,Warning,T001,RSUD dr. Soetomo,A
2025-07-03,101,Equipment,X-ray Machine,2820,137,4405,18597.0,189,8,V001,False,14.920634920634921,52443540.0,Safe,T001,RSUD dr. Soetomo,A
2025-07-04,109,Consumable,Gloves,1719,217,2942,14250.61,232,10,V002,False,7.4094827586206895,24496798.59,Warning,T001,RSUD dr. Soetomo,A
2025-07-05,100,Equipment,IV Drip,5256,23,4794,16241.58,92,21,V002,False,57.130434782608695,85365744.48,Safe,T001,RSUD dr. Soetomo,A
2025-07-06,106,Equipment,X-ray Machine,3818,173,2655,9095.5,304,2,V001,False,12.55921052631579,34726619.0,Safe,T001,RSUD dr. Soetomo,A
2025-07-07,100,Consumable,IV Drip,6691,496,5318,6545.59,559,18,V002,False,11.9695885509839,43796542.69,Warning,T001,RSUD dr. Soetomo,A
2025-07-08,104,Equipment,IV Drip,652,901,5223,2766.57,548,25,V002,True,1.1897810218978102,1803803.6400000001,Critical,T001,RSUD dr. Soetomo,A
2025-07-09,108,Consumable,X-ray Machine,2621,405,5050,12507.75,284,29,V002,False,9.22887323943662,32782812.75,Warning,T001,RSUD dr. Soetomo,A
2025-07-10,104,Equipment,Surgical Mask,4829,369,3482,13596.86,440,11,V001,False,10.975,65659236.940000005,Warning,T001,RSUD dr. Soetomo,A
2025-07-11,103,Consumable,Ventilator,5939,341,5310,18607.98,324,13,V002,False,18.330246913580247,110512793.22,Safe,T001,RSUD dr. Soetomo,A
2025-07-12,103,Consumable,IV Drip,2485,832,4339,2503.52,643,16,V003,False,3.864696734059098,6221247.2,Warning,T001,RSUD dr. Soetomo,A
2025-07-13,108,Equipment,IV Drip,788,430,4955,14741.34,348,3,V001,False,2.264367816091954,11616175.92,Warning,T001,RSUD dr. Soetomo,A
2025-07-14,108,Consumable,IV Drip,5074,92,2332,10931.03,219,1,V001,False,23.168949771689498,55464046.220000006,Safe,T001,RSUD dr. Soetomo,A
2025-07-15,107,Consumable,Ventilator,3448,213,540,9146.87,574,25,V002,False,6.006968641114983,31538407.76,Warning,T001,RSUD dr. Soetomo,A
2025-07-16,100,Consumable,IV Drip,4536,701,4690,15058.49,491,22,V003,False,9.238289205702648,68305310.64,Warning,T001,RSUD dr. Soetomo,A
2025-07-17,103,Equipment,IV Drip,3601,172,4591,12145.71,140,6,V001,False,25.72142857142857,43736701.70999999,Safe,T001,RSUD dr. Soetomo,A
2025-07-18,108,Consumable,X-ray Machine,1525,964,2646,2055.54,338,20,V002,False,4.511834319526627,3134698.5,Warning,T001,RSUD dr. Soetomo,A
2025-07-19,107,Equipment,Surgical Mask,1786,90,5167,8383.42,232,1,V001,False,7.698275862068965,14972788.120000001,Safe,T001,RSUD dr. Soetomo,A
2025-07-20,107,Consumable,Gloves,5321,550,3149,19913.41,70,18,V001,False,76.01428571428572,105959254.61,Safe,T001,RSUD dr. Soetomo,A
2025-07-21,101,Consumable,Gloves,218,403,2447,15351.22,656,24,V001,True,0.3323170731707317,3346565.96,Critical,T001,RSUD dr. Soetomo,A
2025-07-22,108,Consumable,Ventilator,6163,879,1196,15251.73,474,15,V003,False,13.00210970464135,93996411.99,Warning,T001,RSUD dr. Soetomo,A
2025-07-23,104,Equipment,Gloves,2334,18,5550,18444.16,630,21,V003,False,3.704761904761905,43048669.44,Warning,T001,RSUD dr. Soetomo,A
2025-07-24,107,Consumable,Surgical Mask,4631,155,1811,14587.84,593,27,V003,False,7.809443507588533,67556287.04,Warning,T001,RSUD dr. Soetomo,A
2025-07-25,100,Consumable,Gloves,4388,762,3364,16959.77,626,5,V003,False,7.0095846645367414,74419470.76,Safe,T001,RSUD dr. Soetomo,A
2025-07-26,104,Equipment,Surgical Mask,673,246,2674,8021.97,342,5,V003,False,1.9678362573099415,5398785.8100000005,Warning,T001,RSUD dr. Soetomo,A
2025-07-27,109,Equipment,Surgical Mask,1176,230,4983,8003.19,416,13,V003,False,2.826923076923077,9411751.44,Warning,T001,RSUD dr. Soetomo,A
2025-07-28,100,Equipment,X-ray Machine,6325,675,4916,19140.66,580,13,V002,False,10.905172413793103,121064674.5,Warning,T001,RSUD dr. Soetomo,A
2025-07-29,106,Consumable,Gloves,2895,360,5099,15149.99,315,5,V003,False,9.19047619047619,43859221.05,Safe,T001,RSUD dr. Soetomo,A
2025-07-30,104,Equipment,IV Drip,5505,133,2203,9426.57,473,16,V003,False,11.638477801268499,51893267.85,Warning,T001,RSUD dr. Soetomo,A
2025-07-31,102,Consumable,Ventilator,4824,111,5632,9792.19,180,6,V001,False,26.8,47237524.56,Safe,T001,RSUD dr. Soetomo,A
2025-08-01,104,Equipment,IV Drip,5617,709,3400,332.31,250,23,V001,False,22.468,1866585.27,Warning,T001,RSUD dr. Soetomo,A
2025-08-02,106,Equipment,Gloves,1232,389,4031,4595.06,585,25,V003,False,2.105982905982906,5661113.920000001,Warning,T001,RSUD dr. Soetomo,A
2025-08-03,103,Equipment,Gloves,5496,69,4966,9426.31,509,14,V003,False,10.797642436149312,51806999.76,Warning,T001,RSUD dr. Soetomo,A
2025-08-04,103,Equipment,IV Drip,5562,196,5539,5876.33,663,21,V001,False,8.389140271493213,32684147.46,Warning,T001,RSUD dr. Soetomo,A
2025-08-05,107,Equipment,X-ray Machine,3178,284,4909,19636.33,547,21,V001,False,5.809872029250457,62404256.74,Warning,T001,RSUD dr. Soetomo,A
2025-08-06,108,Consumable,Gloves,1079,534,2697,2310.89,369,27,V001,False,2.924119241192412,2493450.31,Warning,T001,RSUD dr. Soetomo,A
2025-08-07,105,Consumable,X-ray Machine,3273,907,4448,10111.41,73,29,V001,False,44.83561643835616,33094644.93,Safe,T001,RSUD dr. Soetomo,A
2025-08-08,100,Equipment,Ventilator,347,293,1024,198.75,634,8,V001,False,0.5473186119873817,68966.25,Warning,T001,RSUD dr. Soetomo,A
2025-08-09,108,Consumable,Gloves,437,532,1157,5450.73,263,15,V001,True,1.661596958174905,2381969.01,Critical,T001,RSUD dr. Soetomo,A
2025-08-10,105,Equipment,IV Drip,4976,973,2147,4489.01,547,24,V001,False,9.09689213893967,22337313.76,Warning,T001,RSUD dr. Soetomo,A
2025-08-11,104,Consumable,X-ray Machine,5912,967,2997,12101.98,667,21,V002,False,8.863568215892053,71546905.75999999,Warning,T001,RSUD dr. Soetomo,A
2025-08-12,107,Consumable,Ventilator,3487,794,1817,17744.44,595,6,V003,False,5.860504201680672,61874862.279999994,Warning,T001,RSUD dr. Soetomo,A
2025-08-13,104,Equipment,Surgical Mask,727,293,1291,11329.09,552,8,V003,False,1.3170289855072463,8236248.43,Warning,T001,RSUD dr. Soetomo,A
2025-08-14,101,Equipment,Ventilator,2671,646,5505,12882.23,405,5,V001,False,6.595061728395062,34408436.33,Safe,T001,RSUD dr. Soetomo,A
2025-08-15,103,Consumable,X-ray Machine,1733,784,636,5598.83,460,16,V003,False,3.767391304347826,9702772.39,Warning,T001,RSUD dr. Soetomo,A
2025-08-16,103,Consumable,Gloves,468,522,2758,6177.68,321,10,V001,True,1.4579439252336448,2891154.24,Critical,T001,RSUD dr. Soetomo,A
2025-08-17,109,Consumable,Gloves,1428,17,4353,9980.36,259,6,V002,False,5.513513513513513,14251954.08,Warning,T001,RSUD dr. Soetomo,A
2025-08-18,102,Equipment,Surgical Mask,2223,675,3962,11371.41,22,26,V002,False,101.04545454545455,25278644.43,Safe,T001,RSUD dr. Soetomo,A
2025-08-19,105,Equipment,X-ray Machine,3527,77,911,10926.81,478,2,V003,False,7.378661087866109,38538858.87,Safe,T001,RSUD dr. Soetomo,A
2025-08-20,102,Consumable,Gloves,2531,837,3737,5201.3,379,21,V002,False,6.678100263852243,13164490.3,Warning,T001,RSUD dr. Soetomo,A
2025-08-21,103,Consumable,Gloves,5739,770,919,2919.89,466,1,V001,False,12.315450643776824,16757248.709999999,Safe,T001,RSUD dr. Soetomo,A
2025-08-22,105,Consumable,X-ray Machine,2225,382,4238,7367.76,487,2,V002,False,4.568788501026694,16393266.0,Safe,T001,RSUD dr. Soetomo,A
