tenant_id,drug_code,sales_date,sales_qty
T001,M01AB,2016-01-06,6.66
T001,M01AB,2016-01-07,0.0
T001,M01AB,2016-01-08,8.0
T001,M01AB,2016-01-09,7.33
T001,M01AB,2016-01-10,7.0
T001,M01AB,2016-01-11,9.34
T001,M01AB,2016-01-12,12.0
T001,M01AB,2016-01-13,9.0
T001,M01AB,2016-01-14,2.0
T001,M01AB,2016-01-15,8.98
T001,M01AB,2016-01-16,3.34
T001,M01AB,2016-01-17,7.01
T001,M01AB,2016-01-18,3.5
T001,M01AB,2016-01-19,6.0
T001,M01AB,2016-01-20,2.32
T001,M01AB,2016-01-21,5.0
T001,M01AB,2016-01-22,0.83
T001,M01AB,2016-01-23,6.33
T001,M01AB,2016-01-24,4.0
T001,M01AB,2016-01-25,10.33
T001,M01AB,2016-01-26,5.68
T001,M01AB,2016-01-27,4.34
T001,M01AB,2016-01-28,7.33
T001,M01AB,2016-01-29,5.0
T001,M01AB,2016-01-30,9.0
T001,M01AB,2016-01-31,4.33
T001,M01AB,2016-02-01,6.34
T001,M01AB,2016-02-02,14.33
T001,M01AB,2016-02-03,8.0
T001,M01AB,2016-02-04,8.34
T001,M01AB,2016-02-05,5.66
T001,M01AB,2016-02-06,5.33
T001,M01AB,2016-02-07,3.66
T001,M01AB,2016-02-08,6.33
T001,M01AB,2016-02-09,7.0
T001,M01AB,2016-02-10,4.34
T001,M01AB,2016-02-11,1.66
T001,M01AB,2016-02-12,5.99
T001,M01AB,2016-02-13,2.67
T001,M01AB,2016-02-14,5.84
T001,M01AB,2016-02-15,5.33
T001,M01AB,2016-02-16,7.33
T001,M01AB,2016-02-17,3.0
T001,M01AB,2016-02-18,2.34
T001,M01AB,2016-02-19,4.0
T001,M01AB,2016-02-20,10.33
T001,M01AB,2016-02-21,6.34
T001,M01AB,2016-02-22,3.0
T001,M01AB,2016-02-23,3.0
T001,M01AB,2016-02-24,7.66
T001,M01AB,2016-02-25,7.99
T001,M01AB,2016-02-26,5.0
T001,M01AB,2016-02-27,8.0
T001,M01AB,2016-02-28,8.0
T001,M01AB,2016-02-29,7.0
T001,M01AB,2016-03-01,10.0
T001,M01AB,2016-03-02,3.33
T001,M01AB,2016-03-03,2.83
T001,M01AB,2016-03-04,5.0
T001,M01AB,2016-03-05,5.0
T001,M01AB,2016-03-06,5.0
T001,M01AB,2016-03-07,5.33
T001,M01AB,2016-03-08,4.0
T001,M01AB,2016-03-09,4.34
T001,M01AB,2016-03-10,6.33
T001,M01AB,2016-03-11,3.33
T001,M01AB,2016-03-12,3.0
T001,M01AB,2016-03-13,2.5
T001,M01AB,2016-03-14,4.33
T001,M01AB,2016-03-15,5.33
T001,M01AB,2016-03-16,5.33
T001,M01AB,2016-03-17,5.66
T001,M01AB,2016-03-18,3.34
T001,M01AB,2016-03-19,10.66
T001,M01AB,2016-03-20,7.99
T001,M01AB,2016-03-21,5.0
T001,M01AB,2016-03-22,2.33
T001,M01AB,2016-03-23,4.0
T001,M01AB,2016-03-24,6.84
T001,M01AB,2016-03-25,7.0
T001,M01AB,2016-03-26,2.5
T001,M01AB,2016-03-27,7.83
T001,M01AB,2016-03-28,3.34
T001,M01AB,2016-03-29,5.68
T001,M01AB,2016-03-30,7.16
T001,M01AB,2016-03-31,2.33
T001,M01AB,2016-04-01,6.33
T001,M01AB,2016-04-02,3.67
T001,M01AB,2016-04-03,9.67
T001,M01AB,2016-04-04,7.0
T001,M01AB,2016-04-05,6.0
T001,M01AB,2016-04-06,6.66
T001,M01AB,2016-04-07,6.33
T001,M01AB,2016-04-08,7.67
T001,M01AB,2016-04-09,9.0
T001,M01AB,2016-04-10,5.0
T001,M01AB,2016-04-11,0.33
T001,M01AB,2016-04-12,4.34
T001,M01AB,2016-04-13,6.33
T001,M01AB,2016-04-14,2.66
T001,M01AB,2016-04-15,4.33
T001,M01AB,2016-04-16,5.34
T001,M01AB,2016-04-17,4.33
T001,M01AB,2016-04-18,3.66
T001,M01AB,2016-04-19,3.0
T001,M01AB,2016-04-20,2.66
T001,M01AB,2016-04-21,3.0
T001,M01AB,2016-04-22,6.0
T001,M01AB,2016-04-23,13.66
T001,M01AB,2016-04-24,1.0
T001,M01AB,2016-04-25,6.67
T001,M01AB,2016-04-26,5.33
T001,M01AB,2016-04-27,5.66
T001,M01AB,2016-04-28,4.66
T001,M01AB,2016-04-29,6.66
T001,M01AB,2016-04-30,9.66
T001,M01AB,2016-05-01,0.0
T001,M01AB,2016-05-02,4.0
T001,M01AB,2016-05-03,6.33
T001,M01AB,2016-05-04,7.34
T001,M01AB,2016-05-05,4.66
T001,M01AB,2016-05-06,4.0
T001,M01AB,2016-05-07,3.99
T001,M01AB,2016-05-08,5.0
T001,M01AB,2016-05-09,5.67
T001,M01AB,2016-05-10,7.33
T001,M01AB,2016-05-11,5.33
T001,M01AB,2016-05-12,3.01
T001,M01AB,2016-05-13,2.33
T001,M01AB,2016-05-14,5.34
T001,M01AB,2016-05-15,5.33
T001,M01AB,2016-05-16,5.0
T001,M01AB,2016-05-17,4.0
T001,M01AB,2016-05-18,4.0
T001,M01AB,2016-05-19,6.34
T001,M01AB,2016-05-20,3.0
T001,M01AB,2016-05-21,2.0
T001,M01AB,2016-05-22,4.34
T001,M01AB,2016-05-23,5.0
T001,M01AB,2016-05-24,12.0
T001,M01AB,2016-05-25,8.34
T001,M01AB,2016-05-26,4.67
T001,M01AB,2016-05-27,8.67
T001,M01AB,2016-05-28,12.33
T001,M01AB,2016-05-29,8.67
T001,M01AB,2016-05-30,3.34
T001,M01AB,2016-05-31,6.0
T001,M01AB,2016-06-01,9.0
T001,M01AB,2016-06-02,2.33
T001,M01AB,2016-06-03,7.33
T001,M01AB,2016-06-04,3.33
T001,M01AB,2016-06-05,10.34
T001,M01AB,2016-06-06,5.33
T001,M01AB,2016-06-07,6.0
T001,M01AB,2016-06-08,8.66
T001,M01AB,2016-06-09,8.67
T001,M01AB,2016-06-10,8.33
T001,M01AB,2016-06-11,10.66
T001,M01AB,2016-06-12,8.34
T001,M01AB,2016-06-13,5.66
T001,M01AB,2016-06-14,2.33
T001,M01AB,2016-06-15,5.0
T001,M01AB,2016-06-16,4.0
T001,M01AB,2016-06-17,3.34
T001,M01AB,2016-06-18,2.0
T001,M01AB,2016-06-19,6.34
T001,M01AB,2016-06-20,7.34
T001,M01AB,2016-06-21,7.33
T001,M01AB,2016-06-22,2.0
T001,M01AB,2016-06-23,3.0
T001,M01AB,2016-06-24,6.0
T001,M01AB,2016-06-25,5.68
T001,M01AB,2016-06-26,3.0
T001,M01AB,2016-06-27,6.0
T001,M01AB,2016-06-28,1.33
T001,M01AB,2016-06-29,7.0
T001,M01AB,2016-06-30,4.0
T001,M01AB,2016-07-01,4.0
T001,M01AB,2016-07-02,4.66
T001,M01AB,2016-07-03,6.67
T001,M01AB,2016-07-04,8.34
T001,M01AB,2016-07-05,6.0
T001,M01AB,2016-07-06,9.33
T001,M01AB,2016-07-07,7.34
T001,M01AB,2016-07-08,1.34
T001,M01AB,2016-07-09,3.33
T001,M01AB,2016-07-10,5.66
T001,M01AB,2016-07-11,6.33
T001,M01AB,2016-07-12,5.67
T001,M01AB,2016-07-13,6.218333333
T001,M01AB,2016-07-14,2.34
T001,M01AB,2016-07-15,3.0
T001,M01AB,2016-07-16,9.33
T001,M01AB,2016-07-17,9.01
T001,M01AB,2016-07-18,6.0
T001,M01AB,2016-07-19,7.34
T001,M01AB,2016-07-20,10.33
T001,M01AB,2016-07-21,5.66
T001,M01AB,2016-07-22,3.33
T001,M01AB,2016-07-23,4.66
T001,M01AB,2016-07-24,2.33
T001,M01AB,2016-07-25,13.0
T001,M01AB,2016-07-26,8.32
T001,M01AB,2016-07-27,3.0
T001,M01AB,2016-07-28,9.67
T001,M01AB,2016-07-29,9.99
T001,M01AB,2016-07-30,6.33
T001,M01AB,2016-07-31,6.0
T001,M01AB,2016-08-01,8.33
T001,M01AB,2016-08-02,8.33
T001,M01AB,2016-08-03,8.0
T001,M01AB,2016-08-04,8.0
T001,M01AB,2016-08-05,10.33
T001,M01AB,2016-08-06,3.0
T001,M01AB,2016-08-07,8.0
T001,M01AB,2016-08-08,8.34
T001,M01AB,2016-08-09,6.33
T001,M01AB,2016-08-10,11.34
T001,M01AB,2016-08-11,5.67
T001,M01AB,2016-08-12,8.66
T001,M01AB,2016-08-13,8.0
T001,M01AB,2016-08-14,5.0
T001,M01AB,2016-08-15,5.0
T001,M01AB,2016-08-16,10.0
T001,M01AB,2016-08-17,8.66
T001,M01AB,2016-08-18,6.99
T001,M01AB,2016-08-19,1.0
T001,M01AB,2016-08-20,4.33
T001,M01AB,2016-08-21,8.0
T001,M01AB,2016-08-22,3.34
T001,M01AB,2016-08-23,3.0
T001,M01AB,2016-08-24,9.33
T001,M01AB,2016-08-25,4.33
T001,M01AB,2016-08-26,4.0
T001,M01AB,2016-08-27,8.83
T001,M01AB,2016-08-28,7.33
T001,M01AB,2016-08-29,9.0
T001,M01AB,2016-08-30,4.66
T001,M01AB,2016-08-31,6.0
T001,M01AB,2016-09-01,5.0
T001,M01AB,2016-09-02,9.34
T001,M01AB,2016-09-03,5.33
T001,M01AB,2016-09-04,8.33
T001,M01AB,2016-09-05,3.32
T001,M01AB,2016-09-06,5.0
T001,M01AB,2016-09-07,2.33
T001,M01AB,2016-09-08,6.0
T001,M01AB,2016-09-09,4.99
T001,M01AB,2016-09-10,8.33
T001,M01AB,2016-09-11,2.66
T001,M01AB,2016-09-12,7.0
T001,M01AB,2016-09-13,7.0
T001,M01AB,2016-09-14,6.0
T001,M01AB,2016-09-15,3.0
T001,M01AB,2016-09-16,2.0
T001,M01AB,2016-09-17,6.67
T001,M01AB,2016-09-18,5.99
T001,M01AB,2016-09-19,4.0
T001,M01AB,2016-09-20,4.67
T001,M01AB,2016-09-21,8.34
T001,M01AB,2016-09-22,6.33
T001,M01AB,2016-09-23,2.33
T001,M01AB,2016-09-24,2.0
T001,M01AB,2016-09-25,6.0
T001,M01AB,2016-09-26,5.99
T001,M01AB,2016-09-27,7.0
T001,M01AB,2016-09-28,13.68
T001,M01AB,2016-09-29,7.33
T001,M01AB,2016-09-30,7.0
T001,M01AB,2016-10-01,7.33
T001,M01AB,2016-10-02,17.0
T001,M01AB,2016-10-03,3.33
T001,M01AB,2016-10-04,6.33
T001,M01AB,2016-10-05,4.0
T001,M01AB,2016-10-06,4.33
T001,M01AB,2016-10-07,4.34
T001,M01AB,2016-10-08,7.34
T001,M01AB,2016-10-09,6.68
T001,M01AB,2016-10-10,2.0
T001,M01AB,2016-10-11,7.33
T001,M01AB,2016-10-12,8.33
T001,M01AB,2016-10-13,4.66
T001,M01AB,2016-10-14,7.0
T001,M01AB,2016-10-15,4.0
T001,M01AB,2016-10-16,8.33
T001,M01AB,2016-10-17,2.0
T001,M01AB,2016-10-18,3.0
T001,M01AB,2016-10-19,4.33
T001,M01AB,2016-10-20,1.64
T001,M01AB,2016-10-21,8.66
T001,M01AB,2016-10-22,7.0
T001,M01AB,2016-10-23,12.33
T001,M01AB,2016-10-24,2.66
T001,M01AB,2016-10-25,4.33
T001,M01AB,2016-10-26,2.33
T001,M01AB,2016-10-27,6.5
T001,M01AB,2016-10-28,7.0
T001,M01AB,2016-10-29,15.33
T001,M01AB,2016-10-30,4.66
T001,M01AB,2016-10-31,2.66
T001,M01AB,2016-11-01,2.33
T001,M01AB,2016-11-02,4.0
T001,M01AB,2016-11-03,2.0
T001,M01AB,2016-11-04,8.33
T001,M01AB,2016-11-05,7.666666667
T001,M01AB,2016-11-06,8.0
T001,M01AB,2016-11-07,5.0
T001,M01AB,2016-11-08,7.0
T001,M01AB,2016-11-09,2.34
T001,M01AB,2016-11-10,7.33
T001,M01AB,2016-11-11,10.66
T001,M01AB,2016-11-12,8.0
T001,M01AB,2016-11-13,6.0
T001,M01AB,2016-11-14,10.0
T001,M01AB,2016-11-15,5.33
T001,M01AB,2016-11-16,4.0
T001,M01AB,2016-11-17,5.0
T001,M01AB,2016-11-18,1.33
T001,M01AB,2016-11-19,5.0
T001,M01AB,2016-11-20,7.0
T001,M01AB,2016-11-21,1.34
T001,M01AB,2016-11-22,4.01
T001,M01AB,2016-11-23,3.0
T001,M01AB,2016-11-24,8.67
T001,M01AB,2016-11-25,7.34
T001,M01AB,2016-11-26,3.33
T001,M01AB,2016-11-27,9.33
T001,M01AB,2016-11-28,4.5
T001,M01AB,2016-11-29,5.68
T001,M01AB,2016-11-30,3.33
T001,M01AB,2016-12-01,4.5
T001,M01AB,2016-12-02,6.0
T001,M01AB,2016-12-03,3.17
T001,M01AB,2016-12-04,7.0
T001,M01AB,2016-12-05,9.5
T001,M01AB,2016-12-06,6.0
T001,M01AB,2016-12-07,4.34
T001,M01AB,2016-12-08,5.67
T001,M01AB,2016-12-09,5.66
T001,M01AB,2016-12-10,7.34
T001,M01AB,2016-12-11,3.34
T001,M01AB,2016-12-12,3.66
T001,M01AB,2016-12-13,1.0
T001,M01AB,2016-12-14,5.83
T001,M01AB,2016-12-15,9.66
T001,M01AB,2016-12-16,7.33
T001,M01AB,2016-12-17,5.99
T001,M01AB,2016-12-18,1.67
T001,M01AB,2016-12-19,0.0
T001,M01AB,2016-12-20,6.33
T001,M01AB,2016-12-21,1.34
T001,M01AB,2016-12-22,4.34
T001,M01AB,2016-12-23,5.33
T001,M01AB,2016-12-24,6.33
T001,M01AB,2016-12-25,2.33
T001,M01AB,2016-12-26,10.33
T001,M01AB,2016-12-27,6.0
T001,M01AB,2016-12-28,4.34
T001,M01AB,2016-12-29,11.0
T001,M01AB,2016-12-30,5.66
T001,M01AB,2016-12-31,8.33
T001,M01AB,2017-01-01,3.54375
T001,M01AB,2017-01-02,0.2125
T001,M01AB,2017-01-03,6.25
T001,M01AB,2017-01-04,6.804166667
T001,M01AB,2017-01-05,7.504166667
T001,M01AB,2017-01-06,4.583333333
T001,M01AB,2017-01-07,2.916666667
T001,M01AB,2017-01-08,5.416666667
T001,M01AB,2017-01-09,3.8875
T001,M01AB,2017-01-10,6.3875
T001,M01AB,2017-01-11,9.308333333
T001,M01AB,2017-01-12,8.333333333
T001,M01AB,2017-01-13,6.804166667
T001,M01AB,2017-01-14,5.975
T001,M01AB,2017-01-15,8.05
T001,M01AB,2017-01-16,6.670833333
T001,M01AB,2017-01-17,7.225
T001,M01AB,2017-01-18,6.741666667
T001,M01AB,2017-01-19,5.0
T001,M01AB,2017-01-20,3.608333333
T001,M01AB,2017-01-21,5.695833333
T001,M01AB,2017-01-22,4.5125
T001,M01AB,2017-01-23,5.1375
T001,M01AB,2017-01-24,6.1125
T001,M01AB,2017-01-25,7.779166667
T001,M01AB,2017-01-26,5.979166667
T001,M01AB,2017-01-27,7.85
T001,M01AB,2017-01-28,5.970833333
T001,M01AB,2017-01-29,5.141666667
T001,M01AB,2017-01-30,8.058333333
T001,M01AB,2017-01-31,4.441666667
T001,M01AB,2017-02-01,7.375
T001,M01AB,2017-02-02,8.195833333
T001,M01AB,2017-02-03,7.6375
T001,M01AB,2017-02-04,7.779166667
T001,M01AB,2017-02-05,10.67
T001,M01AB,2017-02-06,10.0
T001,M01AB,2017-02-07,3.0
T001,M01AB,2017-02-08,11.0
T001,M01AB,2017-02-09,3.9825
T001,M01AB,2017-02-10,4.01
T001,M01AB,2017-02-11,5.33
T001,M01AB,2017-02-12,10.0
T001,M01AB,2017-02-13,0.0
T001,M01AB,2017-02-14,4.33
T001,M01AB,2017-02-15,6.0
T001,M01AB,2017-02-16,3.66
T001,M01AB,2017-02-17,3.0
T001,M01AB,2017-02-18,7.0
T001,M01AB,2017-02-19,3.34
T001,M01AB,2017-02-20,5.0
T001,M01AB,2017-02-21,5.0
T001,M01AB,2017-02-22,3.67
T001,M01AB,2017-02-23,6.67
T001,M01AB,2017-02-24,1.0
T001,M01AB,2017-02-25,6.0
T001,M01AB,2017-02-26,5.33
T001,M01AB,2017-02-27,5.67
T001,M01AB,2017-02-28,5.34
T001,M01AB,2017-03-01,4.0
T001,M01AB,2017-03-02,5.0
T001,M01AB,2017-03-03,9.0
T001,M01AB,2017-03-04,5.01
T001,M01AB,2017-03-05,12.33
T001,M01AB,2017-03-06,6.83
T001,M01AB,2017-03-07,2.34
T001,M01AB,2017-03-08,1.0
T001,M01AB,2017-03-09,11.33
T001,M01AB,2017-03-10,2.0
T001,M01AB,2017-03-11,6.33
T001,M01AB,2017-03-12,7.68
T001,M01AB,2017-03-13,2.33
T001,M01AB,2017-03-14,2.67
T001,M01AB,2017-03-15,3.66
T001,M01AB,2017-03-16,6.0
T001,M01AB,2017-03-17,4.33
T001,M01AB,2017-03-18,5.0
T001,M01AB,2017-03-19,10.0
T001,M01AB,2017-03-20,1.66
T001,M01AB,2017-03-21,9.16
T001,M01AB,2017-03-22,1.66
T001,M01AB,2017-03-23,7.34
T001,M01AB,2017-03-24,1.67
T001,M01AB,2017-03-25,10.0
T001,M01AB,2017-03-26,5.34
T001,M01AB,2017-03-27,4.84
T001,M01AB,2017-03-28,2.67
T001,M01AB,2017-03-29,6.34
T001,M01AB,2017-03-30,1.33
T001,M01AB,2017-03-31,4.0
T001,M01AB,2017-04-01,2.33
T001,M01AB,2017-04-02,6.67
T001,M01AB,2017-04-03,6.33
T001,M01AB,2017-04-04,0.33
T001,M01AB,2017-04-05,5.0
T001,M01AB,2017-04-06,5.0
T001,M01AB,2017-04-07,3.5
T001,M01AB,2017-04-08,7.51
T001,M01AB,2017-04-09,4.99
T001,M01AB,2017-04-10,8.66
T001,M01AB,2017-04-11,4.0
T001,M01AB,2017-04-12,11.99
T001,M01AB,2017-04-13,5.0
T001,M01AB,2017-04-14,7.34
T001,M01AB,2017-04-15,11.67
T001,M01AB,2017-04-16,0.0
T001,M01AB,2017-04-17,4.0
T001,M01AB,2017-04-18,7.33
T001,M01AB,2017-04-19,1.0
T001,M01AB,2017-04-20,4.66
T001,M01AB,2017-04-21,3.67
T001,M01AB,2017-04-22,2.64
T001,M01AB,2017-04-23,9.0
T001,M01AB,2017-04-24,9.33
T001,M01AB,2017-04-25,8.0
T001,M01AB,2017-04-26,3.0
T001,M01AB,2017-04-27,3.33
T001,M01AB,2017-04-28,3.33
T001,M01AB,2017-04-29,5.0
T001,M01AB,2017-04-30,1.0
T001,M01AB,2017-05-01,0.34
T001,M01AB,2017-05-02,2.0
T001,M01AB,2017-05-03,1.33
T001,M01AB,2017-05-04,5.67
T001,M01AB,2017-05-05,2.34
T001,M01AB,2017-05-06,7.33
T001,M01AB,2017-05-07,6.33
T001,M01AB,2017-05-08,2.33
T001,M01AB,2017-05-09,7.33
T001,M01AB,2017-05-10,8.66
T001,M01AB,2017-05-11,6.0
T001,M01AB,2017-05-12,4.99
T001,M01AB,2017-05-13,5.0
T001,M01AB,2017-05-14,4.67
T001,M01AB,2017-05-15,5.34
T001,M01AB,2017-05-16,2.33
T001,M01AB,2017-05-17,6.34
T001,M01AB,2017-05-18,3.33
T001,M01AB,2017-05-19,4.34
T001,M01AB,2017-05-20,3.99
T001,M01AB,2017-05-21,6.0
T001,M01AB,2017-05-22,5.33
T001,M01AB,2017-05-23,3.0
T001,M01AB,2017-05-24,6.68
T001,M01AB,2017-05-25,5.66
T001,M01AB,2017-05-26,2.34
T001,M01AB,2017-05-27,7.33
T001,M01AB,2017-05-28,1.99
T001,M01AB,2017-05-29,3.34
T001,M01AB,2017-05-30,8.0
T001,M01AB,2017-05-31,4.0
T001,M01AB,2017-06-01,1.34
T001,M01AB,2017-06-02,2.33
T001,M01AB,2017-06-03,5.0
T001,M01AB,2017-06-04,7.0
T001,M01AB,2017-06-05,3.33
T001,M01AB,2017-06-06,1.0
T001,M01AB,2017-06-07,5.33
T001,M01AB,2017-06-08,5.0
T001,M01AB,2017-06-09,1.33
T001,M01AB,2017-06-10,9.0
T001,M01AB,2017-06-11,5.5
T001,M01AB,2017-06-12,4.34
T001,M01AB,2017-06-13,2.99
T001,M01AB,2017-06-14,1.33
T001,M01AB,2017-06-15,3.0
T001,M01AB,2017-06-16,4.0
T001,M01AB,2017-06-17,2.0
T001,M01AB,2017-06-18,4.0
T001,M01AB,2017-06-19,1.33
T001,M01AB,2017-06-20,9.33
T001,M01AB,2017-06-21,4.0
T001,M01AB,2017-06-22,1.0
T001,M01AB,2017-06-23,1.0
T001,M01AB,2017-06-24,5.0
T001,M01AB,2017-06-25,6.5
T001,M01AB,2017-06-26,7.68
T001,M01AB,2017-06-27,4.0
T001,M01AB,2017-06-28,4.0
T001,M01AB,2017-06-29,4.0
T001,M01AB,2017-06-30,6.67
T001,M01AB,2017-07-01,3.33
T001,M01AB,2017-07-02,5.0
T001,M01AB,2017-07-03,3.67
T001,M01AB,2017-07-04,10.67
T001,M01AB,2017-07-05,4.5
T001,M01AB,2017-07-06,4.33
T001,M01AB,2017-07-07,5.0
T001,M01AB,2017-07-08,4.99
T001,M01AB,2017-07-09,2.33
T001,M01AB,2017-07-10,2.0
T001,M01AB,2017-07-11,3.34
T001,M01AB,2017-07-12,2.0
T001,M01AB,2017-07-13,3.33
T001,M01AB,2017-07-14,2.33
T001,M01AB,2017-07-15,3.33
T001,M01AB,2017-07-16,11.34
T001,M01AB,2017-07-17,9.0
T001,M01AB,2017-07-18,9.67
T001,M01AB,2017-07-19,6.33
T001,M01AB,2017-07-20,5.0
T001,M01AB,2017-07-21,2.33
T001,M01AB,2017-07-22,3.0
T001,M01AB,2017-07-23,6.5
T001,M01AB,2017-07-24,3.84
T001,M01AB,2017-07-25,6.34
T001,M01AB,2017-07-26,3.33
T001,M01AB,2017-07-27,5.0
T001,M01AB,2017-07-28,4.0
T001,M01AB,2017-07-29,3.0
T001,M01AB,2017-07-30,4.125
T001,M01AB,2017-07-31,7.34
T001,M01AB,2017-08-01,7.33
T001,M01AB,2017-08-02,6.0
T001,M01AB,2017-08-03,6.33
T001,M01AB,2017-08-04,8.0
T001,M01AB,2017-08-05,4.66
T001,M01AB,2017-08-06,2.0
T001,M01AB,2017-08-07,1.0
T001,M01AB,2017-08-08,6.0
T001,M01AB,2017-08-09,2.33
T001,M01AB,2017-08-10,0.0
T001,M01AB,2017-08-11,4.33
T001,M01AB,2017-08-12,2.69
T001,M01AB,2017-08-13,3.66
T001,M01AB,2017-08-14,11.34
T001,M01AB,2017-08-15,2.33
T001,M01AB,2017-08-16,5.33
T001,M01AB,2017-08-17,5.16
T001,M01AB,2017-08-18,2.33
T001,M01AB,2017-08-19,5.0
T001,M01AB,2017-08-20,4.33
T001,M01AB,2017-08-21,9.33
T001,M01AB,2017-08-22,6.0
T001,M01AB,2017-08-23,3.33
T001,M01AB,2017-08-24,8.0
T001,M01AB,2017-08-25,6.0
T001,M01AB,2017-08-26,4.99
T001,M01AB,2017-08-27,3.0
T001,M01AB,2017-08-28,8.0
T001,M01AB,2017-08-29,7.0
T001,M01AB,2017-08-30,7.67
T001,M01AB,2017-08-31,16.68
T001,M01AB,2017-09-01,3.34
T001,M01AB,2017-09-02,6.34
T001,M01AB,2017-09-03,6.83
T001,M01AB,2017-09-04,6.5
T001,M01AB,2017-09-05,6.17
T001,M01AB,2017-09-06,4.33
T001,M01AB,2017-09-07,3.0
T001,M01AB,2017-09-08,8.83
T001,M01AB,2017-09-09,6.0
T001,M01AB,2017-09-10,3.34
T001,M01AB,2017-09-11,2.0
T001,M01AB,2017-09-12,1.0
T001,M01AB,2017-09-13,4.0
T001,M01AB,2017-09-14,5.0
T001,M01AB,2017-09-15,3.0
T001,M01AB,2017-09-16,7.0
T001,M01AB,2017-09-17,5.0
T001,M01AB,2017-09-18,9.0
T001,M01AB,2017-09-19,3.33
T001,M01AB,2017-09-20,2.0
T001,M01AB,2017-09-21,7.34
T001,M01AB,2017-09-22,4.66
T001,M01AB,2017-09-23,9.99
T001,M01AB,2017-09-24,3.66
T001,M01AB,2017-09-25,1.0
T001,M01AB,2017-09-26,2.0
T001,M01AB,2017-09-27,4.0
T001,M01AB,2017-09-28,3.34
T001,M01AB,2017-09-29,1.0
T001,M01AB,2017-09-30,5.33
T001,M01AB,2017-10-01,4.0
T001,M01AB,2017-10-02,8.33
T001,M01AB,2017-10-03,0.34
T001,M01AB,2017-10-04,2.0
T001,M01AB,2017-10-05,5.33
T001,M01AB,2017-10-06,3.99
T001,M01AB,2017-10-07,4.0
T001,M01AB,2017-10-08,8.67
T001,M01AB,2017-10-09,0.0
T001,M01AB,2017-10-10,10.0
T001,M01AB,2017-10-11,3.5
T001,M01AB,2017-10-12,4.0
T001,M01AB,2017-10-13,5.33
T001,M01AB,2017-10-14,4.84
T001,M01AB,2017-10-15,6.0
T001,M01AB,2017-10-16,2.33
T001,M01AB,2017-10-17,3.34
T001,M01AB,2017-10-18,5.34
T001,M01AB,2017-10-19,4.33
T001,M01AB,2017-10-20,2.83
T001,M01AB,2017-10-21,3.33
T001,M01AB,2017-10-22,8.0
T001,M01AB,2017-10-23,3.33
T001,M01AB,2017-10-24,2.0
T001,M01AB,2017-10-25,6.34
T001,M01AB,2017-10-26,1.33
T001,M01AB,2017-10-27,6.32
T001,M01AB,2017-10-28,5.0
T001,M01AB,2017-10-29,7.66
T001,M01AB,2017-10-30,1.5
T001,M01AB,2017-10-31,4.33
T001,M01AB,2017-11-01,0.67
T001,M01AB,2017-11-02,4.0
T001,M01AB,2017-11-03,2.33
T001,M01AB,2017-11-04,10.34
T001,M01AB,2017-11-05,6.33
T001,M01AB,2017-11-06,8.34
T001,M01AB,2017-11-07,0.67
T001,M01AB,2017-11-08,6.0
T001,M01AB,2017-11-09,2.67
T001,M01AB,2017-11-10,9.34
T001,M01AB,2017-11-11,8.5
T001,M01AB,2017-11-12,5.0
T001,M01AB,2017-11-13,9.33
T001,M01AB,2017-11-14,3.0
T001,M01AB,2017-11-15,5.33
T001,M01AB,2017-11-16,5.33
T001,M01AB,2017-11-17,3.0
T001,M01AB,2017-11-18,5.33
T001,M01AB,2017-11-19,4.0
T001,M01AB,2017-11-20,2.34
T001,M01AB,2017-11-21,13.33
T001,M01AB,2017-11-22,2.0
T001,M01AB,2017-11-23,9.33
T001,M01AB,2017-11-24,8.0
T001,M01AB,2017-11-25,5.33
T001,M01AB,2017-11-26,5.66
T001,M01AB,2017-11-27,1.34
T001,M01AB,2017-11-28,5.0
T001,M01AB,2017-11-29,6.34
T001,M01AB,2017-11-30,5.67
T001,M01AB,2017-12-01,10.33
T001,M01AB,2017-12-02,4.33
T001,M01AB,2017-12-03,5.33
T001,M01AB,2017-12-04,1.0
T001,M01AB,2017-12-05,3.68
T001,M01AB,2017-12-06,4.0
T001,M01AB,2017-12-07,3.0
T001,M01AB,2017-12-08,5.33
T001,M01AB,2017-12-09,5.0
T001,M01AB,2017-12-10,5.0
T001,M01AB,2017-12-11,8.0
T001,M01AB,2017-12-12,1.33
T001,M01AB,2017-12-13,4.0
T001,M01AB,2017-12-14,3.0
T001,M01AB,2017-12-15,4.18
T001,M01AB,2017-12-16,11.0
T001,M01AB,2017-12-17,7.0
T001,M01AB,2017-12-18,0.66
T001,M01AB,2017-12-19,0.0
T001,M01AB,2017-12-20,2.0
T001,M01AB,2017-12-21,2.02
T001,M01AB,2017-12-22,5.99
T001,M01AB,2017-12-23,6.0
T001,M01AB,2017-12-24,7.66
T001,M01AB,2017-12-25,1.0
T001,M01AB,2017-12-26,2.99
T001,M01AB,2017-12-27,7.0
T001,M01AB,2017-12-28,7.33
T001,M01AB,2017-12-29,9.34
T001,M01AB,2017-12-30,8.68
T001,M01AB,2017-12-31,13.83
T001,M01AB,2018-01-01,0.0
T001,M01AB,2018-01-02,1.0
T001,M01AB,2018-01-03,4.67
T001,M01AB,2018-01-04,6.0
T001,M01AB,2018-01-05,12.0
T001,M01AB,2018-01-06,4.66
